Class.,Jogador,Nação,Pos.,Equipe,Idade,Nascimento,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidas,-9999
254,Gilberto,br BRA,AT,Bahia,30,1989,33,30,2.306,25.6,9,2,11,8,1,2,7,0,12.3,10.7,2.2,129,35,32,107,035,008,043,031,039,048,009,057,042,051,Partidas,5da22685
255,Gilberto,br BRA,LT,Goiás,31,1988,7,5,312,3.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,01,4,19,4,000,000,000,000,000,000,002,002,000,002,Partidas,0efce40b
256,Gilvan,br BRA,ZG,Atl Goianiense,30,1989,22,14,1.297,14.4,2,0,2,2,0,0,6,0,1.1,1.1,0.0,11,13,27,0,014,000,014,014,014,007,000,007,007,007,Partidas,baed0a5e
257,Bruno Gomes,br BRA,LT,Vasco da Gama,18,2001,23,15,1.479,16.4,0,0,0,0,0,0,6,2,0.3,0.3,0.3,06,18,86,12,000,000,000,000,000,002,002,004,002,004,Partidas,76f2bbf8
258,Igor Gomes,br BRA,LTAT,São Paulo,20,1999,37,29,2.391,26.6,3,3,6,3,0,0,4,0,1.9,1.9,3.2,51,44,98,185,011,011,023,011,023,007,012,019,007,019,Partidas,6a7fb945
259,João Gomes,br BRA,LT,Flamengo,18,2001,11,4,502,5.6,0,0,0,0,0,0,4,0,0.4,0.4,0.1,04,6,24,12,000,000,000,000,000,006,001,008,006,008,Partidas,8b57ad2c
260,Leo Gomes,br BRA,ZG,Atl Paranaense,22,1997,2,2,126,1.4,0,1,1,0,0,0,1,0,0.0,0.0,0.4,04,0,1,5,000,071,071,000,071,000,029,029,000,029,Partidas,69897e09
261,Gustavo Gómez,py PAR,ZG,Palmeiras,26,1993,21,21,1.844,20.5,1,1,2,1,0,0,5,1,0.6,0.6,1.4,19,9,61,3,005,005,010,005,010,003,007,009,003,009,Partidas,d5ce52a5
262,Fábio Gonçalves,br BRA,LT,Ceará,33,1986,31,26,2.294,25.5,1,0,1,1,0,0,3,0,1.5,1.5,0.6,21,14,84,22,004,000,004,004,004,006,002,008,006,008,Partidas,5bdc9542
263,Mateus Gonçalves Martins,br BRA,AT,Ceará,25,1994,14,6,588,6.5,1,0,1,1,0,0,1,0,1.8,1.8,0.7,25,32,10,57,015,000,015,015,015,028,011,038,028,038,Partidas,20e9c1c7
264,Lucho González,ar ARG,LT,Atl Paranaense,39,1981,12,4,348,3.9,0,0,0,0,0,0,1,0,0.6,0.6,0.1,08,2,19,24,000,000,000,000,000,016,004,020,016,020,Partidas,e59b83c0
265,Samuel Granada,br BRA,AT,Fluminense,19,2000,2,0,24,0.3,1,0,1,1,0,0,0,0,0.1,0.1,0.0,01,0,0,1,375,000,375,375,375,039,000,039,039,039,Partidas,c5cffd33
266,Gregore,br BRA,LT,Bahia,25,1994,33,33,2.873,31.9,0,4,4,0,0,0,11,1,1.1,1.1,2.6,37,40,251,33,000,013,013,000,013,003,008,012,003,012,Partidas,49815f34
267,Paolo Guerrero,pe PER,AT,Internacional,36,1984,3,3,231,2.6,3,1,4,3,0,0,0,0,1.6,1.6,1.0,26,7,8,16,117,039,156,117,156,062,039,101,062,101,Partidas,ae6657a1
268,Guga,br BRA,ZG,Atlético Mineiro,21,1998,32,30,2.665,29.6,1,1,2,0,1,1,3,0,1.2,0.4,1.3,17,54,258,73,003,003,007,000,003,004,004,008,001,006,Partidas,6975a3e1
269,Marcos Guilherme,br BRA,LTAT,Internacional,24,1995,27,16,1.263,14.0,0,1,1,0,0,0,2,0,1.2,1.2,2.1,33,32,42,69,000,007,007,000,007,009,015,023,009,023,Partidas,d5ff6084
270,Gustavinho,br BRA,LTZG,Goiás,19,2000,2,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,3,0,5,000,000,000,000,000,000,000,000,000,000,Partidas,bd9d9fb6
271,Gustavo,br BRA,ATLT,Sport Recife,17,2002,4,0,45,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,2,0,4,000,000,000,000,000,000,000,000,000,000,Partidas,226c2775
272,Luiz Gustavo,br BRA,ZGLT,Goiás,25,1994,3,3,263,2.9,0,0,0,0,0,0,2,0,0.1,0.1,0.1,02,2,14,5,000,000,000,000,000,003,003,005,003,005,Partidas,c157940f
273,Lucas Halter,br BRA,ZG,Atl Paranaense,19,2000,9,6,604,6.7,0,1,1,0,0,0,1,0,1.3,1.3,0.1,14,8,34,0,000,015,015,000,015,020,002,021,020,021,Partidas,7aa882a2
274,Cesar Haydar,co COL,ZG,Bragantino,18,2001,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,bc115c92
275,Heitor,br BRA,ZG,Internacional,19,2000,12,10,877,9.7,0,4,4,0,0,0,3,1,0.5,0.5,2.0,25,14,28,45,000,041,041,000,041,005,021,026,005,026,Partidas,e0839492
276,Thiago Heleno,br BRA,ZG,Atl Paranaense,31,1988,29,29,2.555,28.4,2,1,3,2,0,0,6,2,1.4,1.4,0.1,15,9,142,3,007,004,011,007,011,005,000,005,005,005,Partidas,827422f9
277,Helerson,br BRA,ZG,Botafogo (RJ),22,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,02,0,1,0,000,000,000,000,000,023,000,023,023,023,Partidas,2e032648
278,Helinho,br BRA,LTAT,São Paulo,19,2000,3,0,54,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,01,3,4,5,000,000,000,000,000,005,011,016,005,016,Partidas,5837cb60
279,Helinho,br BRA,ATLT,Bragantino,19,2000,10,9,680,7.6,3,2,5,3,0,0,5,0,1.2,1.2,1.1,23,18,23,51,040,026,066,040,066,017,015,031,017,031,Partidas,5837cb60
280,Henrique,br BRA,ZG,Vasco da Gama,25,1994,29,28,2.444,27.2,0,1,1,0,0,0,6,1,0.3,0.3,1.0,13,53,112,71,000,004,004,000,004,001,004,005,001,005,Partidas,f28474a4
281,Bruno Henrique,br BRA,AT,Flamengo,29,1990,31,30,2.575,28.6,9,7,16,8,1,2,11,0,13.3,11.8,7.9,196,145,91,334,031,024,056,028,052,047,028,074,041,069,Partidas,5edff24f
282,Bruno Henrique,br BRA,LT,Palmeiras,30,1989,13,7,628,7.0,0,0,0,0,0,0,1,0,0.4,0.4,0.3,07,13,55,16,000,000,000,000,000,006,004,011,006,011,Partidas,5a43b021
283,Gustavo Henrique,br BRA,AT,Atlético Mineiro,20,1999,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,0f73ead1
284,Gustavo Henrique,br BRA,ZG,Flamengo,26,1993,25,23,1.950,21.7,2,1,3,2,0,0,5,1,1.9,1.9,0.6,24,5,64,3,009,005,014,009,014,009,003,011,009,011,Partidas,fa066690
285,Luis Henrique,br BRA,ATLT,Botafogo (RJ),18,2001,5,5,407,4.5,0,0,0,0,0,0,0,0,1.5,1.5,0.4,20,20,9,40,000,000,000,000,000,033,010,043,033,043,Partidas,f36d5624
286,Luiz Henrique,br BRA,AT,Fluminense,19,2001,26,13,1.221,13.6,2,2,4,2,0,0,1,0,1.6,1.6,1.2,28,42,45,83,015,015,029,015,029,012,009,021,012,021,Partidas,8059806f
287,Luiz Henrique,br BRA,LT,Fortaleza,20,1999,7,4,305,3.4,0,2,2,0,0,0,1,0,0.1,0.1,1.2,13,6,15,22,000,059,059,000,059,002,036,038,002,038,Partidas,137f30c0
288,Luiz Henrique,br BRA,LTAT,Coritiba,20,1999,15,5,518,5.8,1,1,2,1,0,0,0,0,0.2,0.2,0.7,10,8,29,35,017,017,035,017,035,004,013,017,004,017,Partidas,d61653a7
289,Matheus Henrique,br BRA,LT,Grêmio,22,1997,29,28,2.432,27.0,2,1,3,2,0,0,9,1,1.0,1.0,1.4,24,51,171,45,007,004,011,007,011,004,005,009,004,009,Partidas,a2d9f138
290,Pedro Henrique,br BRA,ZG,Atl Paranaense,24,1995,30,30,2.646,29.4,0,0,0,0,0,0,1,0,0.5,0.5,0.2,07,21,119,2,000,000,000,000,000,002,001,002,002,002,Partidas,4322e5d7
291,Pedro Henrique,br BRA,ZG,Internacional,19,2001,1,1,67,0.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,01,10,12,1,000,000,000,000,000,007,004,011,007,011,Partidas,b8a31a4a
292,Ronaldo Henrique,br BRA,LT,Sport Recife,25,1994,21,14,995,11.1,0,0,0,0,0,0,5,0,0.3,0.3,0.3,06,4,60,18,000,000,000,000,000,003,002,005,003,005,Partidas,cb877cb3
293,Pedro Henryque Maranhão,br BRA,AT,Sport Recife,20,1999,1,0,1,0.0,0,0,0,0,0,0,0,0,,,,,,,,000,000,000,000,000,,,,,,Partidas,279307ac
294,Abel Hernández,uy URU,AT,Internacional,29,1990,23,10,925,10.3,3,1,4,3,0,0,2,0,5.3,5.3,0.7,60,5,20,52,029,010,039,029,039,051,007,058,051,058,Partidas,a36da810
295,Hernane,br BRA,AT,Sport Recife,33,1986,23,8,718,8.0,2,0,2,0,2,2,2,0,2.5,1.0,0.2,12,9,14,42,025,000,025,000,000,032,003,035,012,015,Partidas,264273d6
296,Hernanes,br BRA,LTAT,São Paulo,34,1985,21,4,528,5.9,3,0,3,3,0,0,5,0,1.2,1.2,0.4,16,21,42,12,051,000,051,051,051,021,006,028,021,028,Partidas,cfc2ee72
297,Heron,br BRA,ZGLT,Goiás,19,2000,24,18,1.728,19.2,0,1,1,0,0,0,8,0,0.3,0.3,0.7,10,15,40,19,000,005,005,000,005,001,004,005,001,005,Partidas,fa94d227
298,Keisuke Honda,jp JPN,LT,Botafogo (RJ),33,1986,18,15,1.289,14.3,2,0,2,1,1,1,1,0,2.2,1.4,1.2,26,20,93,56,014,000,014,007,007,015,009,024,010,018,Partidas,5cfc82a1
299,Hudson,br BRA,LT,Fluminense,32,1988,25,19,1.581,17.6,0,2,2,0,0,0,6,1,0.9,0.9,0.5,14,17,70,44,000,011,011,000,011,005,003,008,005,008,Partidas,f81b80fb
300,Hugo,br BRA,ZG,Botafogo (RJ),18,2001,7,4,449,5.0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,04,8,12,26,000,000,000,000,000,003,004,007,003,007,Partidas,de3dc682
301,Vitor Hugo,br BRA,ZG,Palmeiras,28,1991,4,3,274,3.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,01,0,10,0,000,000,000,000,000,004,000,004,004,004,Partidas,f2c1300a
302,Hyoran,br BRA,LT,Atlético Mineiro,26,1993,29,21,1.753,19.5,8,4,12,6,2,3,2,0,7.0,4.7,4.6,93,34,112,125,041,021,062,031,051,036,024,060,024,048,Partidas,ffb88c28
303,Hyuri,br BRA,AT,Atl Goianiense,28,1991,16,8,722,8.0,2,0,2,2,0,0,2,0,3.1,3.1,0.3,34,9,5,29,025,000,025,025,025,038,004,042,038,042,Partidas,a6f6f037
304,Igor,br BRA,AT,Coritiba,30,1989,10,5,507,5.6,0,0,0,0,0,0,2,1,0.7,0.7,0.5,12,11,16,36,000,000,000,000,000,012,009,021,012,021,Partidas,b771fba3
305,João Igor,br BRA,LT,Sport Recife,23,1996,3,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,2,0,000,000,000,000,000,000,000,000,000,000,Partidas,b45c1fc6
306,Índio,br BRA,LTZG,Goiás,19,2000,12,3,394,4.4,1,0,1,1,0,0,2,0,0.1,0.1,0.1,02,29,11,45,023,000,023,023,023,003,003,006,003,006,Partidas,d84fce5b
307,Isaque,br BRA,LTAT,Grêmio,22,1997,24,11,1.072,11.9,2,3,5,2,0,0,0,0,4.3,4.3,0.9,52,27,58,74,017,025,042,017,042,036,008,044,036,044,Partidas,c3d8820e
308,Mauricio Isla,cl CHI,ZG,Flamengo,31,1988,29,28,2.361,26.2,2,5,7,2,0,0,4,0,0.5,0.5,6.3,68,24,132,225,008,019,027,008,027,002,024,026,002,026,Partidas,de4517dd
309,Zé Ivaldo,br BRA,ZG,Atl Paranaense,22,1997,14,6,656,7.3,0,0,0,0,0,0,1,0,0.0,0.0,0.1,02,1,8,0,000,000,000,000,000,002,007,009,002,009,Partidas,5b6e7010
310,Ivonei,br BRA,LT,Santos,17,2002,13,3,302,3.4,1,0,1,1,0,0,1,0,0.3,0.3,0.3,06,5,19,5,030,000,030,030,030,009,009,018,009,018,Partidas,16c7086d
311,Vítor Jacaré,br BRA,AT,Ceará,20,1999,10,0,262,2.9,1,0,1,1,0,0,2,0,2.1,2.1,0.4,24,18,8,30,034,000,034,034,034,071,013,084,071,084,Partidas,fb5254bd
312,Jadson,br BRA,ATLT,Bahia,26,1993,5,2,179,2.0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,03,1,8,2,000,000,000,000,000,005,008,013,005,013,Partidas,05748af4
313,Jádson,br BRA,LTAT,Atl Paranaense,36,1983,9,4,386,4.3,0,0,0,0,0,0,0,0,0.3,0.3,0.8,11,3,44,20,000,000,000,000,000,007,020,027,007,027,Partidas,c8722aeb
314,Jadson,br BRA,ZG,Vasco da Gama,28,1991,5,3,309,3.4,0,0,0,0,0,0,3,0,0.1,0.1,0.0,01,2,14,0,000,000,000,000,000,003,000,003,003,003,Partidas,09862e96
315,Jailson,br BRA,G,Palmeiras,38,1981,6,6,540,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,01f7b8c3
316,Jair,br BRA,LT,Atlético Mineiro,25,1994,28,24,2.073,23.0,4,2,6,4,0,0,9,0,2.9,2.9,2.1,49,35,181,74,017,009,026,017,026,012,009,021,012,021,Partidas,f3466edc
317,Jajá,br BRA,AT,Atl Paranaense,18,2001,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,2,000,000,000,000,000,000,000,000,000,000,Partidas,325b3150
318,Janderson,br BRA,AT,Atl Goianiense,20,1999,32,24,2.054,22.8,3,5,8,3,0,0,1,0,4.1,4.1,5.3,93,68,82,187,013,022,035,013,035,018,023,041,018,041,Partidas,06c5bcf7
319,Janderson,br BRA,AT,Corinthians,20,1999,1,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,2,1,000,000,000,000,000,000,000,000,000,000,Partidas,06c5bcf7
320,Jandrei,br BRA,G,Atl Paranaense,26,1993,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,85ea4399
321,Ignacio Jara,cl CHI,ATLT,Goiás,22,1997,6,1,129,1.4,1,0,1,1,0,0,0,0,0.6,0.6,0.0,07,1,5,3,070,000,070,070,070,044,003,047,044,047,Partidas,9f77d3e2
322,Jean,br BRA,G,Atl Goianiense,24,1995,36,36,3.240,36.0,5,0,5,1,4,4,0,0,3.4,0.3,0.0,03,0,1,0,014,000,014,003,003,010,000,010,001,001,Partidas,c9bc1b99
323,Jefferson,br BRA,ZG,Goiás,23,1997,26,25,1.960,21.8,1,0,1,1,0,0,2,1,0.3,0.3,1.8,21,39,64,93,005,000,005,005,005,001,008,010,001,010,Partidas,9df5f945
324,Jemerson,br BRA,ZG,Corinthians,27,1992,7,7,624,6.9,0,0,0,0,0,0,0,0,0.2,0.2,0.1,02,2,29,2,000,000,000,000,000,003,001,003,003,003,Partidas,7cab69b5
325,Matheus Jesus,br BRA,LT,Bragantino,22,1997,12,8,706,7.8,0,1,1,0,0,0,3,0,0.6,0.6,0.5,12,13,62,28,000,013,013,000,013,008,007,015,008,015,Partidas,a9da618b
326,Jô,br BRA,AT,Corinthians,32,1987,30,24,2.113,23.5,6,1,7,6,0,1,1,1,7.1,6.3,3.4,97,18,60,120,026,004,030,026,030,030,014,045,027,041,Partidas,e47d11f8
327,Jobson,br BRA,LT,Santos,24,1995,19,14,1.150,12.8,2,1,3,2,0,0,6,0,0.4,0.4,0.2,06,12,77,21,016,008,023,016,023,003,002,005,003,005,Partidas,bb9b3808
328,John,br BRA,G,Santos,23,1996,9,9,810,9.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,33a235af
329,Jonas,br BRA,LTAT,São Paulo,20,1999,13,1,204,2.3,1,1,2,1,0,0,1,0,0.2,0.2,0.3,04,4,2,23,044,044,088,044,088,007,011,018,007,018,Partidas,32794a5b
330,Felipe Jonatan,br BRA,ZG,Santos,21,1998,33,32,2.851,31.7,2,1,3,2,0,0,7,0,1.2,1.2,3.0,43,33,110,103,006,003,009,006,009,004,010,013,004,013,Partidas,0102ca7f
331,Jonathan,br BRA,ZG,Coritiba,27,1992,24,16,1.566,17.4,1,0,1,1,0,0,3,0,0.3,0.3,0.9,12,27,40,59,006,000,006,006,006,002,005,007,002,007,Partidas,044036e6
332,Kaio Jorge,br BRA,AT,Santos,18,2002,28,23,1.893,21.0,4,1,5,4,0,0,5,0,5.4,5.4,1.5,69,30,38,72,019,005,024,019,024,026,007,033,026,033,Partidas,0cf465f2
333,Jorginho,br BRA,ATLT,Atl Paranaense,29,1991,4,2,195,2.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,02,6,7,8,000,000,000,000,000,008,002,010,008,010,Partidas,1f809750
334,Jorginho,br BRA,LT,Atl Goianiense,29,1991,5,5,375,4.2,2,0,2,2,0,0,0,0,0.3,0.3,0.2,05,5,22,15,048,000,048,048,048,006,006,012,006,012,Partidas,1f809750
335,Juanfran,es ESP,ZG,São Paulo,35,1985,23,22,1.670,18.6,0,1,1,0,0,0,3,0,0.7,0.7,2.5,32,26,73,150,000,005,005,000,005,004,013,017,004,017,Partidas,cfd8d664
336,Luciano Juba,br BRA,ZG,Sport Recife,20,1999,21,8,982,10.9,0,2,2,0,0,0,1,0,0.2,0.2,1.0,12,19,42,43,000,018,018,000,018,002,009,011,002,011,Partidas,c2abc321
337,Igor Julião,br BRA,ZG,Fluminense,25,1994,20,17,1.553,17.3,0,3,3,0,0,0,5,0,0.4,0.4,0.8,12,25,55,76,000,017,017,000,017,002,005,007,002,007,Partidas,103349a9
338,Juninho,br BRA,ZG,Bahia,24,1995,30,25,2.346,26.1,2,0,2,2,0,0,3,1,1.9,1.9,0.4,23,12,56,3,008,000,008,008,008,007,002,009,007,009,Partidas,72c01cfb
339,Juninho,br BRA,LTAT,Vasco da Gama,19,2001,17,9,780,8.7,0,1,1,0,0,0,1,0,0.7,0.7,1.7,24,28,41,32,000,012,012,000,012,008,019,028,008,028,Partidas,5d2961ce
340,Juninho,br BRA,LT,Fortaleza,33,1986,32,31,2.740,30.4,3,3,6,0,3,4,8,2,4.9,1.7,4.8,66,20,189,48,010,010,020,000,010,016,016,032,006,022,Partidas,2cc16e46
341,Marcos Júnior,br BRA,LT,Vasco da Gama,24,1995,21,12,1.047,11.6,0,1,1,0,0,0,1,0,0.2,0.2,0.2,04,19,78,12,000,009,009,000,009,002,002,004,002,004,Partidas,f27b5851
342,Osman Júnior,br BRA,ATZG,Coritiba,27,1992,7,3,288,3.2,0,0,0,0,0,0,2,0,0.2,0.2,0.5,07,9,7,21,000,000,000,000,000,008,015,022,008,022,Partidas,168c4a77
343,Renê Júnior,br BRA,LT,Coritiba,30,1989,3,1,109,1.2,0,0,0,0,0,0,2,1,0.0,0.0,0.0,01,0,5,0,000,000,000,000,000,002,003,006,002,006,Partidas,522ebf95
344,Jussa,br BRA,LTZG,Internacional,23,1996,2,1,104,1.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,00,1,7,4,000,000,000,000,000,000,000,000,000,000,Partidas,883f5dc8
345,Salomon Kalou,ci CIV,ATLT,Botafogo (RJ),34,1985,25,11,1.097,12.2,1,0,1,1,0,0,0,0,4.3,4.3,1.7,60,40,52,100,008,000,008,008,008,035,014,049,035,049,Partidas,2042d931
346,Walter Kannemann,ar ARG,ZG,Grêmio,28,1991,16,16,1.397,15.5,0,0,0,0,0,0,9,1,0.9,0.9,0.0,09,2,32,0,000,000,000,000,000,006,000,006,006,006,Partidas,5b37f2f8
347,Kanu,br BRA,ZG,Botafogo (RJ),22,1997,35,35,3.142,34.9,0,1,1,0,0,0,5,1,1.2,1.2,0.7,19,16,89,3,000,003,003,000,003,003,002,005,003,005,Partidas,fefa9b9a
348,Kawan,br BRA,LT,Atl Paranaense,17,2002,1,0,34,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,5b9d2ccc
349,Kayque,br BRA,LT,Botafogo (RJ),19,2000,5,3,211,2.3,0,0,0,0,0,0,1,0,0.4,0.4,0.1,05,5,9,1,000,000,000,000,000,019,003,022,019,022,Partidas,54b980d6
350,Renato Kayser,br BRA,AT,Atl Paranaense,23,1996,27,24,2.005,22.3,8,2,10,8,0,0,3,0,7.8,7.8,1.2,90,25,27,100,036,009,045,036,045,035,006,040,035,040,Partidas,c7495dda
351,Renato Kayser,br BRA,AT,Atl Goianiense,23,1996,5,5,434,4.8,3,0,3,3,0,0,1,0,2.4,2.4,0.1,25,6,5,32,062,000,062,062,062,050,003,052,050,052,Partidas,c7495dda
352,Kelvin,br BRA,AT,Botafogo (RJ),26,1993,5,3,244,2.7,0,0,0,0,0,0,0,0,0.2,0.2,0.0,02,6,8,28,000,000,000,000,000,007,000,007,007,007,Partidas,1845f7da
353,Kelvyn,br BRA,ZGAT,Ceará,20,1999,16,2,340,3.8,2,0,2,2,0,0,0,0,0.6,0.6,0.1,08,7,12,23,053,000,053,053,053,017,004,020,017,020,Partidas,8b992778
354,John Kennedy,br BRA,AT,Fluminense,17,2002,7,2,278,3.1,2,0,2,2,0,0,0,0,0.8,0.8,0.1,09,2,2,23,065,000,065,065,065,027,002,030,027,030,Partidas,132880e0
355,Keno,br BRA,ATLT,Atlético Mineiro,30,1989,33,29,2.551,28.3,10,8,18,6,4,6,5,0,13.0,8.3,6.9,152,169,110,512,035,028,064,021,049,046,024,070,029,053,Partidas,98558c11
356,Kevin,br BRA,ZG,Botafogo (RJ),22,1997,33,31,2.581,28.7,0,2,2,0,0,0,4,0,0.8,0.8,5.4,61,59,158,144,000,007,007,000,007,003,019,021,003,021,Partidas,1f07666f
357,Khellven,br BRA,ZG,Atl Paranaense,18,2001,21,9,928,10.3,0,2,2,0,0,0,3,0,0.2,0.2,1.7,18,15,39,51,000,019,019,000,019,001,016,018,001,018,Partidas,cf18ab1b
358,Willian Klaus,br BRA,ZG,Ceará,26,1994,12,8,737,8.2,0,0,0,0,0,0,2,1,0.0,0.0,0.5,05,1,13,2,000,000,000,000,000,000,006,006,000,006,Partidas,ddc86898
359,Maurício Kozlinski,br BRA,G,Atl Goianiense,28,1991,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,19ad88fa
360,Benjamín Kuscevic,cl CHI,ZG,Palmeiras,23,1996,11,8,766,8.5,0,0,0,0,0,0,3,1,0.4,0.4,0.4,07,3,22,1,000,000,000,000,000,004,004,009,004,009,Partidas,9edddc34
361,Gabriel Lacerda,br BRA,ZG,Ceará,20,1999,9,7,651,7.2,0,1,1,0,0,0,1,0,0.3,0.3,0.3,07,1,8,0,000,014,014,000,014,004,005,009,004,009,Partidas,0664b5a6
362,Laércio,br BRA,ZG,Santos,26,1993,14,12,992,11.0,0,1,1,0,0,0,1,0,1.4,1.4,0.8,22,13,21,0,000,009,009,000,009,013,007,020,013,020,Partidas,84875a29
363,Lázaro,br BRA,ATLT,Flamengo,17,2002,2,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,2,7,000,000,000,000,000,000,000,000,000,000,Partidas,86ff856b
364,Leandrinho,br BRA,ATLT,Bragantino,21,1998,12,4,266,3.0,0,0,0,0,0,0,0,0,0.6,0.6,0.2,08,13,9,18,000,000,000,000,000,020,005,025,020,025,Partidas,26c54163
365,Victor Leandro Bagy,br BRA,G,Atlético Mineiro,37,1983,1,0,72,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,cfc1d935
366,Alexander Lecaros,pe PER,ATLT,Botafogo (RJ),20,1999,11,1,268,3.0,0,0,0,0,0,0,0,0,0.3,0.3,0.5,08,5,10,44,000,000,000,000,000,010,016,026,010,026,Partidas,14b01b00
367,Bruno Leite,br BRA,ATLT,Atl Paranaense,19,2000,3,0,43,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.3,03,0,2,3,000,000,000,000,000,000,071,071,000,071,Partidas,4d245e52
368,Marcos Leonardo,br BRA,ATLT,Santos,16,2003,18,7,571,6.3,4,0,4,3,1,1,2,0,4.0,3.3,0.0,33,2,10,21,063,000,063,047,047,064,000,064,052,052,Partidas,3f47ebce
369,Vitor Leque,br BRA,ATLT,Atl Goianiense,19,2001,8,0,107,1.2,2,0,2,2,0,0,1,0,2.0,2.0,0.0,20,2,1,7,168,000,168,168,168,168,000,168,168,168,Partidas,6ba15719
370,Wendel Lessa,br BRA,LT,Botafogo (RJ),17,2002,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,1,0,000,000,000,000,000,000,000,000,000,000,Partidas,a4550426
371,Ligger,br BRA,ZG,Bragantino,31,1988,29,26,2.418,26.9,0,1,1,0,0,0,3,0,1.6,1.6,0.9,24,20,110,1,000,004,004,000,004,006,003,009,006,009,Partidas,b3d17563
372,Lima,br BRA,ATLT,Ceará,23,1996,31,20,1.740,19.3,6,3,9,5,1,1,4,0,4.4,3.6,2.1,57,45,65,124,031,016,047,026,041,023,011,034,019,030,Partidas,d215c7de
373,Lucas Lima,br BRA,LTAT,Palmeiras,29,1990,32,23,1.893,21.0,1,2,3,1,0,0,8,0,1.3,1.3,4.1,54,45,169,114,005,010,014,005,014,006,020,026,006,026,Partidas,49d03337
374,Lincoln,br BRA,ATLT,Flamengo,19,2000,14,2,283,3.1,1,1,2,1,0,0,1,0,2.6,2.6,0.6,32,7,7,29,032,032,064,032,064,083,020,103,083,103,Partidas,1bd69420
375,Rodrigo Lindoso,br BRA,LT,Internacional,30,1989,30,15,1.688,18.8,0,1,1,0,0,0,6,0,1.3,1.3,1.1,23,18,100,15,000,005,005,000,005,007,006,012,007,012,Partidas,7b013540
376,Liziero,br BRA,LTZG,São Paulo,21,1998,6,5,394,4.4,0,0,0,0,0,0,1,0,0.2,0.2,0.1,03,8,33,14,000,000,000,000,000,004,002,007,004,007,Partidas,318ecb8c
377,Marcelo Lomba,br BRA,G,Internacional,33,1986,37,37,3.327,37.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,e4835e3c
378,Caio Lopes,br BRA,LT,Vasco da Gama,19,2000,5,2,156,1.7,0,0,0,0,0,0,1,0,0.1,0.1,0.2,03,4,10,5,000,000,000,000,000,007,010,017,007,017,Partidas,4e2267e3
379,Thiago Lopes,br BRA,AT,Coritiba,23,1996,2,0,74,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,01,2,6,6,000,000,000,000,000,011,005,016,011,016,Partidas,61a1586f
380,Henrique Lordelo,br BRA,LT,Goiás,19,2000,13,7,757,8.4,0,0,0,0,0,0,1,0,0.1,0.1,0.1,02,3,23,3,000,000,000,000,000,001,001,003,001,003,Partidas,b63394ba
