Class.,Jogador,Nação,Pos.,Equipe,Idade,Nascimento,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidas,-9999
255,Giovane,br BRA,ATZG,Corinthians,18,2003,10,2,300,3.3,0,0,0,0,0,0,2,0,0.4,0.4,1.0,14,7,4,24,000,000,000,000,000,011,030,041,011,041,Partidas,1b567cdc
256,Giovani,br BRA,ATLT,Palmeiras,18,2004,2,0,35,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,3,3,7,000,000,000,000,000,007,000,007,007,007,Partidas,a199bd5f
257,Glédson,br BRA,G,Avaí,38,1983,5,5,450,5.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,a9d625f5
258,Diego Godín,uy URU,ZG,Atlético Mineiro,35,1986,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,1,4,0,000,000,000,000,000,000,000,000,000,000,Partidas,fc4f85b1
259,Bruno Gomes,br BRA,LT,Coritiba,20,2001,18,16,1.497,16.6,1,0,1,1,0,0,3,0,0.9,0.9,0.8,17,42,102,37,006,000,006,006,006,005,005,010,005,010,Partidas,76f2bbf8
260,Igor Gomes,br BRA,LT,São Paulo,22,1999,33,22,2.063,22.9,0,6,6,0,0,0,5,1,1.4,1.4,4.6,60,33,128,120,000,026,026,000,026,006,020,026,006,026,Partidas,6a7fb945
261,Igor Gomes,br BRA,ZG,Internacional,20,2001,3,2,113,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,7,10,5,000,000,000,000,000,000,000,000,000,000,Partidas,509d5b3d
262,João Gomes,br BRA,LT,Flamengo,20,2001,29,22,1.880,20.9,0,1,1,0,0,0,8,0,1.0,1.0,0.9,19,30,113,46,000,005,005,000,005,005,004,009,005,009,Partidas,8b57ad2c
263,Gustavo Gómez,py PAR,ZG,Palmeiras,28,1993,30,30,2.700,30.0,9,0,9,8,1,1,9,0,4.5,3.7,0.6,43,9,87,13,030,000,030,027,027,015,002,017,012,014,Partidas,d5ce52a5
264,Aloísio dos Santos Gonçalves,cn CHN,ATLT,América (MG),33,1988,22,10,949,10.5,4,2,6,3,1,1,4,0,4.6,3.8,3.0,68,7,25,81,038,019,057,028,047,044,029,072,036,065,Partidas,9851b2e0
265,Diego Gonçalves,br BRA,AT,Botafogo (RJ),27,1994,11,5,483,5.4,2,0,2,0,2,2,2,0,2.2,0.7,0.5,12,15,11,59,037,000,037,000,000,047,011,058,014,024,Partidas,c707fc37
266,Matheus Gonçalves,br BRA,AT,Flamengo,16,2005,3,0,27,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,01,0,6,4,000,000,000,000,000,032,000,032,032,032,Partidas,071a6836
267,Ricardo Goulart,br BRA,LTAT,Santos,30,1991,11,4,402,4.5,0,0,0,0,0,0,2,0,0.8,0.8,1.1,19,6,18,37,000,000,000,000,000,017,024,042,017,042,Partidas,f053730b
268,Daniel Guedes,br BRA,ZGLT,Cuiabá,27,1994,14,9,796,8.8,0,4,4,0,0,0,4,0,0.2,0.2,2.1,23,18,43,33,000,045,045,000,045,002,024,026,002,026,Partidas,25f61bc3
269,Roger Guedes,br BRA,ATLT,Corinthians,25,1996,36,33,2.550,28.3,10,2,12,9,1,1,6,0,10.6,9.8,3.5,133,70,91,228,035,007,042,032,039,037,012,050,035,047,Partidas,612a9dd7
270,Paolo Guerrero,pe PER,AT,Avaí,38,1984,10,4,431,4.8,0,0,0,0,0,0,2,0,1.6,1.6,0.8,24,6,8,26,000,000,000,000,000,033,016,050,033,050,Partidas,ae6657a1
271,Guga,br BRA,ZG,Atlético Mineiro,23,1998,22,19,1.674,18.6,0,2,2,0,0,0,1,0,0.6,0.6,1.7,23,34,96,83,000,011,011,000,011,003,009,012,003,012,Partidas,6975a3e1
272,Marcos Guilherme,br BRA,ATLT,São Paulo,26,1995,16,6,579,6.4,1,0,1,1,0,0,1,0,0.9,0.9,0.2,11,14,34,50,016,000,016,016,016,014,003,017,014,017,Partidas,d5ff6084
273,Marcos Guilherme,br BRA,LT,Santos,26,1995,1,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,01,1,2,1,000,000,000,000,000,000,019,019,000,019,Partidas,d5ff6084
274,Gustavinho,br BRA,LT,América (MG),20,2001,10,6,391,4.3,0,0,0,0,0,0,2,0,0.2,0.2,0.0,02,18,25,32,000,000,000,000,000,005,001,006,005,006,Partidas,69896b0e
275,Habraão,br BRA,ZG,Fortaleza,20,2001,5,2,219,2.4,1,0,1,1,0,0,0,0,0.9,0.9,0.0,09,3,8,0,041,000,041,041,041,038,000,038,038,038,Partidas,1e329d13
276,Lucas Halter,br BRA,ZG,Atl Paranaense,21,2000,2,1,97,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,1,7,0,000,000,000,000,000,002,000,002,002,002,Partidas,7aa882a2
277,Lucas Halter,br BRA,ZG,Goiás,21,2000,15,12,1.073,11.9,0,0,0,0,0,0,2,0,1.1,1.1,0.0,11,2,19,0,000,000,000,000,000,009,000,009,009,009,Partidas,7aa882a2
278,Hayner,br BRA,ZG,Atl Goianiense,26,1995,19,16,1.377,15.3,0,2,2,0,0,0,8,1,0.5,0.5,1.9,23,54,56,131,000,013,013,000,013,003,012,015,003,015,Partidas,246c7429
279,Heitor,br BRA,ZG,Internacional,21,2000,5,4,395,4.4,0,0,0,0,0,0,2,0,0.1,0.1,0.7,08,7,14,12,000,000,000,000,000,002,015,017,002,017,Partidas,e0839492
280,Thiago Heleno,br BRA,ZG,Atl Paranaense,33,1988,13,13,1.140,12.7,0,0,0,0,0,1,4,1,1.4,0.6,0.2,08,1,56,1,000,000,000,000,000,011,002,013,005,007,Partidas,827422f9
281,Helinho,br BRA,ATLT,Bragantino,21,2000,31,19,1.710,19.0,4,1,5,3,1,1,8,0,4.0,3.2,2.6,58,70,73,150,021,005,026,016,021,021,013,035,017,030,Partidas,5837cb60
282,Henrique,br BRA,ZG,Coritiba,35,1986,18,18,1.615,17.9,0,0,0,0,0,0,5,1,1.2,1.2,0.1,13,16,42,5,000,000,000,000,000,006,001,007,006,007,Partidas,429163de
283,Arthur Henrique,br BRA,ZG,Atl Goianiense,27,1994,22,11,967,10.7,0,0,0,0,0,0,0,1,0.1,0.1,0.8,09,24,50,44,000,000,000,000,000,001,007,008,001,008,Partidas,ae46bd26
284,Bruno Henrique,br BRA,ATLT,Flamengo,31,1990,8,8,612,6.8,1,2,3,1,0,0,3,0,1.3,1.3,1.5,28,32,20,77,015,029,044,015,044,019,022,041,019,041,Partidas,5edff24f
285,Daniel Henrique,br BRA,AT,Ceará,17,2004,1,0,24,0.3,0,0,0,0,0,0,0,0,0.3,0.3,0.0,03,2,0,0,000,000,000,000,000,119,000,119,119,119,Partidas,1ef923db
286,Gustavo Henrique,br BRA,ZG,Flamengo,28,1993,5,3,345,3.8,1,0,1,1,0,0,0,0,0.2,0.2,0.0,02,2,9,1,026,000,026,026,026,004,000,004,004,004,Partidas,fa066690
287,Luis Henrique,br BRA,ATLT,Botafogo (RJ),20,2001,10,1,265,2.9,0,0,0,0,0,0,1,0,0.2,0.2,0.2,04,8,13,25,000,000,000,000,000,006,007,013,006,013,Partidas,f36d5624
288,Luiz Henrique,br BRA,ATLT,Fluminense,21,2001,14,12,1.054,11.7,2,3,5,2,0,0,0,0,2.0,2.0,2.2,42,31,23,102,017,026,043,017,043,017,019,035,017,035,Partidas,8059806f
289,Paulo Henrique,br BRA,ZGLT,Juventude,25,1996,26,17,1.502,16.7,2,1,3,2,0,0,3,0,1.2,1.2,1.5,27,55,37,114,012,006,018,012,018,007,009,016,007,016,Partidas,25a0cb08
290,Pedro Henrique,br BRA,ZG,Atl Paranaense,26,1995,28,26,2.305,25.6,0,1,1,0,0,0,7,0,1.2,1.2,0.3,16,12,71,2,000,004,004,000,004,005,001,006,005,006,Partidas,4322e5d7
291,Pedro Henrique,br BRA,ATLT,Internacional,31,1990,32,16,1.592,17.7,7,3,10,5,2,2,6,0,8.3,6.7,3.6,103,86,22,175,040,017,057,028,045,047,020,067,038,058,Partidas,460976a2
292,Hércules,br BRA,LTAT,Fortaleza,21,2000,28,12,1.367,15.2,4,1,5,4,0,0,1,0,2.2,2.2,1.0,32,18,70,40,026,007,033,026,033,015,007,021,015,021,Partidas,eadc7b45
293,Nicolás Hernández,co COL,ZG,Atl Paranaense,24,1998,20,18,1.619,18.0,0,0,0,0,0,0,3,0,0.1,0.1,0.1,02,16,55,2,000,000,000,000,000,000,000,001,000,001,Partidas,86046c18
294,Hugo,br BRA,ZGLT,Goiás,24,1997,15,7,702,7.8,0,0,0,0,0,0,3,0,0.1,0.1,0.4,05,11,30,33,000,000,000,000,000,001,006,007,001,007,Partidas,bd2593f3
295,Hugo,br BRA,ZGLT,Botafogo (RJ),20,2001,16,10,1.101,12.2,1,0,1,1,0,0,3,1,0.8,0.8,1.1,19,40,60,48,008,000,008,008,008,007,009,016,007,016,Partidas,de3dc682
296,José Hugo,br BRA,ATLT,Coritiba,22,1999,13,2,393,4.4,1,0,1,1,0,0,0,0,1.3,1.3,0.3,16,16,10,35,023,000,023,023,023,030,007,037,030,037,Partidas,d0f01217
297,Victor Hugo,br BRA,LT,Flamengo,17,2004,21,17,1.251,13.9,2,2,4,2,0,0,1,0,2.7,2.7,2.0,47,33,59,54,014,014,029,014,029,020,015,034,020,034,Partidas,33fca7f7
298,Vitor Hugo,br BRA,AT,Goiás,17,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,1,000,000,000,000,000,000,000,000,000,000,Partidas,217f53a6
299,Hulk,br BRA,AT,Atlético Mineiro,35,1986,25,24,2.088,23.2,12,2,14,10,2,2,6,0,9.1,7.5,3.4,109,74,67,225,052,009,060,043,052,039,015,054,032,047,Partidas,33a1f72e
300,José Hurtado,ec ECU,ZG,Bragantino,20,2001,16,5,598,6.6,0,2,2,0,0,0,1,0,0.1,0.1,1.4,15,27,29,47,000,030,030,000,030,001,021,022,001,022,Partidas,cb067e96
301,Hyoran,br BRA,LT,Bragantino,28,1993,26,17,1.278,14.2,3,3,6,3,0,0,1,0,4.2,4.2,2.5,67,46,59,105,021,021,042,021,042,030,017,047,030,047,Partidas,ffb88c28
302,Igor,br BRA,LTAT,Flamengo,18,2003,3,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,fb19d550
303,André Inácio,br BRA,AT,Flamengo,19,2002,1,0,45,0.5,0,0,0,0,0,0,0,0,0.2,0.2,0.0,03,2,1,4,000,000,000,000,000,050,006,056,050,056,Partidas,cc77d69c
304,Mauricio Isla,cl CHI,ZG,Flamengo,33,1988,6,4,341,3.8,1,0,1,1,0,0,0,0,0.0,0.0,0.2,03,5,16,36,026,000,026,026,026,001,007,008,001,008,Partidas,de4517dd
305,Jadsom,br BRA,LT,Bragantino,20,2001,29,11,1.273,14.1,0,1,1,0,0,0,7,0,0.4,0.4,0.5,08,3,67,8,000,007,007,000,007,003,003,006,003,006,Partidas,92859e80
306,Jadson,br BRA,LT,Juventude,28,1993,33,32,2.618,29.1,2,0,2,2,0,0,9,1,1.4,1.4,1.4,29,22,177,87,007,000,007,007,007,005,005,010,005,010,Partidas,05748af4
307,Jailson,br BRA,G,América (MG),40,1981,12,12,1.080,12.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,01f7b8c3
308,Jair,br BRA,LT,Atlético Mineiro,27,1994,31,26,2.074,23.0,1,4,5,1,0,0,5,0,2.4,2.4,2.0,43,24,146,68,004,017,022,004,022,010,009,019,010,019,Partidas,f3466edc
309,Jandrei,br BRA,G,São Paulo,28,1993,19,19,1.648,18.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,01,0,3,0,000,000,000,000,000,000,001,001,000,001,Partidas,85ea4399
310,Vinícius Jaú,br BRA,LT,Avaí,23,1998,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,1,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,192d3898
311,Pablo Javier García,uy URU,AT,Coritiba,22,1999,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,895321cd
312,Jean,br BRA,LT,Juventude,27,1994,25,13,1.183,13.1,0,1,1,0,0,0,6,0,0.5,0.5,0.4,09,4,22,4,000,008,008,000,008,004,003,007,004,007,Partidas,69a34ec0
313,Jefferson,br BRA,ZG,Atl Goianiense,25,1997,33,27,2.276,25.3,1,2,3,1,0,0,5,0,0.6,0.5,2.4,29,52,125,102,004,008,012,004,012,002,009,012,002,012,Partidas,9df5f945
314,Jefferson,br BRA,AT,Botafogo (RJ),22,1999,24,18,1.604,17.8,2,3,5,2,0,0,3,0,4.1,4.1,1.3,54,79,57,129,011,017,028,011,028,023,007,030,023,030,Partidas,45cce300
315,Jemerson,br BRA,ZG,Atlético Mineiro,29,1992,12,12,995,11.1,0,0,0,0,0,0,6,0,0.5,0.5,0.0,05,8,29,1,000,000,000,000,000,005,000,005,005,005,Partidas,7cab69b5
316,Jenison,br BRA,AT,Cuiabá,30,1991,10,3,326,3.6,1,0,1,1,0,0,2,0,1.3,1.3,0.2,15,4,12,14,028,000,028,028,028,037,005,042,037,042,Partidas,767e6b7f
317,Alexandre Jesus,br BRA,LTZG,Fluminense,20,2001,5,0,66,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,01,7,0,11,000,000,000,000,000,005,010,015,005,015,Partidas,25a323f3
318,Jô,br BRA,AT,Ceará,34,1987,11,9,783,8.7,2,0,2,2,0,1,1,1,2.8,2.1,1.0,31,5,13,55,023,000,023,023,023,033,012,045,024,035,Partidas,e47d11f8
319,Jô,br BRA,AT,Corinthians,34,1987,4,1,194,2.2,1,0,1,1,0,0,1,0,0.7,0.7,0.0,07,0,7,12,046,000,046,046,046,031,002,033,031,033,Partidas,e47d11f8
320,Joaquim,br BRA,ZG,Cuiabá,23,1998,25,24,2.148,23.9,1,1,2,1,0,0,4,0,2.4,2.4,0.4,28,9,79,6,004,004,008,004,008,010,002,012,010,012,Partidas,69e5e199
321,John,br BRA,G,Santos,25,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,33a235af
322,Jonas,br BRA,LT,São Paulo,22,1999,1,0,25,0.3,0,1,1,0,0,0,0,0,0.0,0.0,0.1,01,1,0,2,000,360,360,000,360,017,034,051,017,051,Partidas,32794a5b
323,Felipe Jonatan,br BRA,ZG,Santos,23,1998,26,24,2.071,23.0,0,2,2,0,0,0,3,0,0.4,0.4,2.0,24,31,131,63,000,009,009,000,009,002,009,010,002,010,Partidas,0102ca7f
324,Jonathan,br BRA,ZG,Botafogo (RJ),23,1998,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,3,0,000,000,000,000,000,002,000,002,002,002,Partidas,f3f60814
325,Jorge,br BRA,ZG,Palmeiras,25,1996,9,5,469,5.2,0,0,0,0,0,0,1,0,0.1,0.1,0.4,05,8,18,22,000,000,000,000,000,002,009,010,002,010,Partidas,13c44fc5
326,Jorginho,br BRA,LT,Atl Goianiense,31,1991,30,19,1.639,18.2,3,0,3,3,0,0,8,0,4.0,4.0,3.5,76,49,141,93,016,000,016,016,016,022,019,042,022,042,Partidas,1f809750
327,Jhojan Julio,ec ECU,ATLT,Santos,23,1998,14,12,824,9.2,0,2,2,0,0,0,2,0,0.8,0.8,1.4,22,6,19,50,000,022,022,000,022,009,015,024,009,024,Partidas,b1fc89f5
328,Juninho,br BRA,LT,América (MG),35,1986,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,006,000,006,006,006,Partidas,2cc16e46
329,Juninho,br BRA,LT,América (MG),34,1987,35,35,3.105,34.5,5,6,11,5,0,0,6,0,4.6,4.6,3.4,80,67,184,168,014,017,032,014,032,013,010,023,013,023,Partidas,7d10ca2e
330,Renato Junior,br BRA,ATLT,Goiás,19,2002,17,3,496,5.5,0,1,1,0,0,0,3,0,0.4,0.4,1.2,15,10,5,30,000,018,018,000,018,007,021,028,007,028,Partidas,80b72720
331,Jussa,br BRA,LTZG,Fortaleza,25,1996,12,7,629,7.0,0,1,1,0,0,0,1,0,0.2,0.2,0.7,10,8,38,15,000,014,014,000,014,003,011,014,003,014,Partidas,883f5dc8
332,Kaiky,br BRA,ZG,Santos,18,2004,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,1,0,000,000,000,000,000,000,000,000,000,000,Partidas,55634fb8
333,Lucas Kal,br BRA,LT,América (MG),25,1996,28,26,2.164,24.0,0,0,0,0,0,0,4,0,0.8,0.8,0.5,13,18,122,20,000,000,000,000,000,003,002,006,003,006,Partidas,33ed689d
334,Kanu,br BRA,ZG,Botafogo (RJ),24,1997,19,16,1.447,16.1,0,0,0,0,0,0,5,0,0.6,0.6,0.0,06,1,27,0,000,000,000,000,000,003,000,004,003,004,Partidas,fefa9b9a
335,Alan Kardec,br BRA,ATLT,Atlético Mineiro,33,1989,12,0,257,2.9,2,0,2,2,0,0,0,0,3.1,3.1,0.0,31,0,2,22,070,000,070,070,070,108,000,108,108,108,Partidas,e7fba767
336,Kauan,br BRA,AT,Bragantino,18,2003,1,0,25,0.3,0,0,0,0,0,0,1,0,0.4,0.4,0.0,04,1,0,0,000,000,000,000,000,162,000,162,162,162,Partidas,34375e0b
337,Kawê,br BRA,LTAT,América (MG),19,2002,2,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,1,1,4,000,000,000,000,000,000,000,000,000,000,Partidas,f1bca9ec
338,Kayque,br BRA,LT,Botafogo (RJ),21,2000,6,3,278,3.1,1,0,1,1,0,0,3,0,0.6,0.6,0.4,10,6,15,3,032,000,032,032,032,019,014,032,019,032,Partidas,54b980d6
339,Renato Kayser,br BRA,AT,Fortaleza,25,1996,6,0,163,1.8,0,0,0,0,0,0,0,0,0.7,0.7,0.2,09,2,0,7,000,000,000,000,000,039,011,050,039,050,Partidas,c7495dda
340,Gabriel Kazu,br BRA,LT,Avaí,22,1999,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,42430d76
341,Keiller,br BRA,G,Internacional,25,1996,15,15,1.350,15.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,e38fde76
342,Thalisson Kelven,br BRA,ZG,Juventude,23,1998,25,20,1.800,20.0,0,0,0,0,0,0,3,0,1.2,1.2,0.1,13,2,13,0,000,000,000,000,000,006,001,006,006,006,Partidas,18e87471
343,Kelvi,br BRA,LT,Juventude,19,2002,1,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,1,0,000,000,000,000,000,000,000,000,000,000,Partidas,33143d85
344,Kelvin,br BRA,LTAT,Atl Goianiense,24,1997,11,0,304,3.4,1,0,1,1,0,0,0,0,0.6,0.6,0.4,09,24,19,38,030,000,030,030,030,016,011,027,016,027,Partidas,b8dab818
345,Kelvyn,br BRA,ATZG,Ceará,22,1999,2,0,56,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,3,3,000,000,000,000,000,000,000,000,000,000,Partidas,8b992778
346,John Kennedy,br BRA,ATLT,Fluminense,19,2002,6,0,141,1.6,0,0,0,0,0,0,3,0,1.1,1.1,0.4,15,0,1,15,000,000,000,000,000,071,027,098,071,098,Partidas,132880e0
347,Keno,br BRA,ATLT,Atlético Mineiro,32,1989,29,22,1.855,20.6,4,1,5,4,0,0,5,0,5.8,5.8,4.8,105,95,102,221,019,005,024,019,024,028,023,051,028,051,Partidas,98558c11
348,Kevin,br BRA,ZG,Avaí,24,1997,32,32,2.630,29.2,2,1,3,1,1,1,3,0,1.5,0.8,1.9,27,36,138,95,007,003,010,003,007,005,007,012,003,009,Partidas,1f07666f
349,Khellven,br BRA,ZG,Atl Paranaense,20,2001,28,22,2.103,23.4,1,2,3,0,1,1,1,0,1.3,0.5,3.5,40,39,66,111,004,009,013,000,009,005,015,020,002,017,Partidas,cf18ab1b
350,Willian Klaus,br BRA,ZG,Atl Goianiense,28,1994,9,5,541,6.0,0,0,0,0,0,0,1,0,0.2,0.2,0.0,02,5,12,0,000,000,000,000,000,004,000,004,004,004,Partidas,ddc86898
351,Willian Klaus,br BRA,ZG,Botafogo (RJ),28,1994,2,1,91,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,0,1,0,000,000,000,000,000,000,000,000,000,000,Partidas,ddc86898
352,Benjamín Kuscevic,cl CHI,ZG,Palmeiras,25,1996,5,3,296,3.3,0,1,1,0,0,0,1,0,0.7,0.7,0.6,14,0,3,1,000,030,030,000,030,022,019,041,022,041,Partidas,9edddc34
353,Gabriel Lacerda,br BRA,ZG,Ceará,22,1999,25,18,1.798,20.0,0,0,0,0,0,0,4,0,0.9,0.9,0.0,09,9,42,4,000,000,000,000,000,004,000,004,004,004,Partidas,0664b5a6
354,Anthony Landazuri,ec ECU,ZG,Fortaleza,24,1997,7,6,521,5.8,0,0,0,0,0,0,1,0,0.2,0.2,0.2,04,10,28,21,000,000,000,000,000,003,004,007,003,007,Partidas,b3a267f0
355,Thauan Lara,br BRA,ZGAT,Internacional,18,2004,7,4,345,3.8,0,0,0,0,0,0,2,0,0.3,0.3,0.0,03,4,6,5,000,000,000,000,000,007,001,008,007,008,Partidas,c4dba1f3
356,Lázaro,br BRA,ATLT,Flamengo,19,2002,21,10,821,9.1,4,2,6,4,0,0,2,0,3.7,3.7,1.5,52,31,40,103,044,022,066,044,066,041,016,057,041,057,Partidas,86ff856b
357,Anderson Leite,br BRA,LT,Juventude,28,1993,2,1,71,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,01,0,2,1,000,000,000,000,000,000,014,014,000,014,Partidas,9981c92d
358,Vinícius Leite,br BRA,LT,Avaí,28,1993,4,2,139,1.5,0,0,0,0,0,0,0,0,0.2,0.2,0.1,03,2,8,3,000,000,000,000,000,011,006,017,011,017,Partidas,e991fbd7
359,Bernanrdo Lemes,br BRA,LTAT,Coritiba,20,2002,19,9,942,10.5,0,0,0,0,0,0,1,0,0.2,0.2,0.7,09,9,26,28,000,000,000,000,000,002,006,009,002,009,Partidas,1ee9a3b6
360,Marcos Leonardo,br BRA,AT,Santos,18,2003,35,34,2.882,32.0,13,3,16,11,2,2,8,0,13.2,11.7,3.5,152,36,39,165,041,009,050,034,044,041,011,052,036,047,Partidas,3f47ebce
361,Vitor Leque,br BRA,LTZG,Juventude,21,2001,2,0,53,0.6,0,0,0,0,0,0,2,1,0.0,0.0,0.0,00,0,1,8,000,000,000,000,000,008,000,008,008,008,Partidas,6ba15719
362,Lima,br BRA,ATLT,Ceará,25,1996,31,23,1.933,21.5,3,0,3,1,2,2,2,1,4.0,2.4,1.7,41,47,111,101,014,000,014,005,005,019,008,026,011,019,Partidas,d215c7de
363,Anderson Lima,br BRA,LTAT,São Paulo,22,1999,10,2,210,2.3,0,0,0,0,0,0,3,0,0.5,0.5,0.0,05,6,12,20,000,000,000,000,000,020,000,020,020,020,Partidas,59be3a74
364,Lucas Lima,br BRA,ZGLT,Atl Goianiense,21,2000,7,0,126,1.4,0,0,0,0,0,0,0,0,0.3,0.3,0.0,04,2,8,17,000,000,000,000,000,024,002,027,024,027,Partidas,c4c45622
365,Lucas Lima,br BRA,LTAT,Fortaleza,31,1990,22,13,1.168,13.0,0,2,2,0,0,0,4,0,0.6,0.6,3.1,37,31,80,97,000,015,015,000,015,005,024,028,005,028,Partidas,49d03337
366,Rodrigo Lindoso,br BRA,LT,Ceará,32,1989,13,10,862,9.6,0,1,1,0,0,0,6,0,1.0,1.0,1.1,20,4,53,10,000,010,010,000,010,010,011,021,010,021,Partidas,7b013540
367,Liziero,br BRA,LT,Internacional,23,1998,14,5,505,5.6,0,0,0,0,0,0,3,0,0.0,0.0,0.1,01,11,14,7,000,000,000,000,000,000,002,002,000,002,Partidas,318ecb8c
368,David Loiola,br BRA,ZG,Ceará,19,2002,5,4,399,4.4,0,0,0,0,0,0,2,0,0.1,0.1,0.0,01,0,4,1,000,000,000,000,000,001,000,001,001,001,Partidas,eddf365e
369,Marcelo Lomba,br BRA,G,Palmeiras,35,1986,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,e4835e3c
370,Kevin Lomónaco,ar ARG,ZG,Bragantino,20,2002,16,12,1.115,12.4,0,0,0,0,0,0,3,0,0.1,0.1,0.3,04,20,64,1,000,000,000,000,000,001,003,003,001,003,Partidas,dd5ddb83
371,José López,ar ARG,AT,Palmeiras,21,2000,12,5,546,6.1,2,0,2,2,0,0,3,0,3.3,3.3,0.2,35,7,11,27,033,000,033,033,033,054,004,058,054,058,Partidas,e1426a52
372,Henrique Lordelo,br BRA,LTZG,Goiás,21,2000,5,2,123,1.4,0,0,0,0,0,0,2,1,0.0,0.0,0.0,00,2,6,0,000,000,000,000,000,000,000,000,000,000,Partidas,b63394ba
373,Guillermo de los Santos,uy URU,ZG,Coritiba,30,1991,14,11,946,10.5,0,1,1,0,0,0,2,1,0.9,0.9,0.2,11,2,23,6,000,010,010,000,010,009,001,010,009,010,Partidas,1ac629b0
374,Luan,br BRA,LT,São Paulo,22,1999,6,2,163,1.8,1,0,1,1,0,0,1,0,0.1,0.1,0.0,01,4,7,1,055,000,055,055,055,004,000,004,004,004,Partidas,12a226cf
375,Luan,br BRA,LT,Goiás,31,1990,2,0,48,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.1,01,0,4,4,000,000,000,000,000,007,021,027,007,027,Partidas,22fc8906
376,Lucão,br BRA,G,Bragantino,20,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,ebb5a0df
377,Lucas,br BRA,ZG,Santos,20,2001,20,15,1.456,16.2,0,0,0,0,0,0,2,1,0.7,0.7,1.8,25,51,64,108,000,000,000,000,000,004,011,016,004,016,Partidas,5d68f5b2
378,Ayrton Lucas,br BRA,ZG,Flamengo,24,1997,31,28,2.560,28.4,2,6,8,2,0,0,4,0,1.6,1.6,3.0,46,74,125,115,007,021,028,007,028,006,010,016,006,016,Partidas,db90b737
379,João Lucas,br BRA,ZGLT,Cuiabá,23,1998,31,24,2.139,23.8,0,0,0,0,0,0,8,1,0.6,0.6,1.3,19,52,97,92,000,000,000,000,000,002,006,008,002,008,Partidas,289dc81e
380,Luciano,br BRA,AT,São Paulo,28,1993,31,25,2.037,22.6,11,2,13,9,2,3,9,0,9.5,7.1,2.9,101,36,68,123,049,009,057,040,049,042,013,055,031,044,Partidas,24ce161c
381,André Luis,br BRA,ATLT,Cuiabá,24,1997,33,22,1.838,20.4,3,0,3,3,0,0,5,0,2.1,2.1,2.2,43,25,45,129,015,000,015,015,015,010,011,021,010,021,Partidas,821097f7
382,Filipe Luís,br BRA,ZG,Flamengo,36,1985,10,8,635,7.1,0,0,0,0,0,0,1,0,0.6,0.6,0.7,13,22,65,44,000,000,000,000,000,009,010,019,009,019,Partidas,e4ed2628
