Class.,Jogador,Nação,Pos.,Equipe,Idade,Nascimento,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidas,-9999
254,Gustavo Gómez,py PAR,ZG,Palmeiras,27,1993,20,20,1.800,20.0,1,0,1,1,0,0,4,0,1.3,1.3,0.2,15,4,73,12,005,000,005,005,005,006,001,007,006,007,Partidas,d5ce52a5
255,Fábio Gonçalves,br BRA,LTZG,Ceará,34,1986,19,16,1.300,14.4,1,1,2,1,0,0,3,0,0.5,0.5,0.1,06,8,44,12,007,007,014,007,014,003,001,004,003,004,Partidas,5bdc9542
256,Yony González,co COL,AT,Ceará,26,1994,14,2,406,4.5,2,0,2,2,0,0,0,0,2.5,2.5,0.2,27,4,2,36,044,000,044,044,044,054,005,059,054,059,Partidas,c6c88c7d
257,Gonzalo,br BRA,ATLT,Bragantino,21,1999,3,0,22,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,01,0,0,1,000,000,000,000,000,042,000,042,042,042,Partidas,35f59200
258,Daniel Guedes,br BRA,ZG,Fortaleza,26,1994,4,2,173,1.9,0,1,1,0,0,0,0,0,0.0,0.0,0.3,03,5,5,4,000,052,052,000,052,000,017,017,000,017,Partidas,25f61bc3
259,Guilherme Guedes,br BRA,ZGLT,Grêmio,21,1999,4,2,211,2.3,1,0,1,1,0,0,0,0,0.2,0.2,1.0,12,11,13,15,043,000,043,043,043,008,043,051,008,051,Partidas,4f36b8b9
260,Renan Guedes,br BRA,ZG,Bahia,23,1998,9,6,576,6.4,0,0,0,0,0,0,1,0,0.4,0.4,0.1,05,4,12,19,000,000,000,000,000,006,002,008,006,008,Partidas,bb598858
261,Roger Guedes,br BRA,ATLT,Corinthians,24,1996,19,19,1.679,18.7,7,2,9,6,1,1,3,0,4.7,3.9,2.1,60,58,82,161,038,011,048,032,043,025,011,037,021,032,Partidas,612a9dd7
262,Vinicius Guedes,br BRA,LT,Chapecoense,21,1999,4,3,199,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,0,7,2,000,000,000,000,000,000,000,000,000,000,Partidas,55338f9a
263,Paolo Guerrero,pe PER,ATLT,Internacional,37,1984,9,1,225,2.5,1,0,1,1,0,0,0,0,1.3,1.3,0.2,14,2,5,14,040,000,040,040,040,051,007,058,051,058,Partidas,ae6657a1
264,Guga,br BRA,ZG,Atlético Mineiro,22,1998,25,20,1.757,19.5,0,0,0,0,0,0,2,0,0.2,0.2,0.9,11,36,89,76,000,000,000,000,000,001,005,006,001,006,Partidas,6975a3e1
265,Marcos Guilherme,br BRA,ATLT,Santos,25,1995,35,32,2.694,29.9,5,3,8,5,0,0,4,0,7.6,7.6,2.1,97,93,113,128,017,010,027,017,027,025,007,032,025,032,Partidas,d5ff6084
266,Gustavinho,br BRA,ATLT,América (MG),19,2001,5,1,114,1.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,01,2,12,11,000,000,000,000,000,007,000,007,007,007,Partidas,69896b0e
267,Gustavo,br BRA,LTAT,Fluminense,21,1999,5,0,71,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.2,03,2,1,3,000,000,000,000,000,010,023,033,010,033,Partidas,a9320929
268,Gustavo,br BRA,LTAT,Sport Recife,18,2002,27,21,1.636,18.2,2,2,4,2,0,0,7,1,3.1,3.1,1.9,50,60,57,108,011,011,022,011,022,017,010,027,017,027,Partidas,226c2775
269,Cesar Haydar,co COL,ZG,Bragantino,19,2001,2,1,95,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,bc115c92
270,Hayner,br BRA,ZG,Sport Recife,25,1995,24,21,1.803,20.0,0,1,1,0,0,0,3,0,0.9,0.9,1.0,19,47,63,101,000,005,005,000,005,004,005,009,004,009,Partidas,246c7429
271,Heitor,br BRA,ZG,Internacional,20,2000,24,11,1.158,12.9,0,2,2,0,0,0,4,0,0.4,0.4,0.9,13,25,39,58,000,016,016,000,016,003,007,010,003,010,Partidas,e0839492
272,Thiago Heleno,br BRA,ZG,Atl Paranaense,32,1988,28,28,2.490,27.7,1,0,1,1,0,0,7,1,1.3,1.3,0.3,16,4,95,4,004,000,004,004,004,005,001,006,005,006,Partidas,827422f9
273,Helinho,br BRA,ATLT,Bragantino,20,2000,33,24,2.084,23.2,5,4,9,5,0,1,7,0,4.0,3.2,4.2,74,81,91,177,022,017,039,022,039,017,018,036,014,032,Partidas,5837cb60
274,Arthur Henrique,br BRA,ZGLT,Atl Goianiense,26,1994,10,7,664,7.4,1,1,2,1,0,0,1,0,0.3,0.3,0.2,05,29,25,51,014,014,027,014,027,004,003,007,004,007,Partidas,ae46bd26
275,Bruno Henrique,br BRA,ATLT,Flamengo,30,1990,24,21,1.900,21.1,11,5,16,11,0,0,7,0,8.3,8.3,4.9,132,82,51,224,052,024,076,052,076,039,023,063,039,063,Partidas,5edff24f
276,Fernando Henrique,br BRA,LT,Grêmio,19,2001,4,3,277,3.1,0,0,0,0,0,0,2,0,0.1,0.1,0.0,01,3,12,0,000,000,000,000,000,002,000,002,002,002,Partidas,004fbf01
277,Gustavo Henrique,br BRA,ZG,Bahia,21,1999,6,4,381,4.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,02,0,7,0,000,000,000,000,000,004,000,004,004,004,Partidas,0f73ead1
278,Gustavo Henrique,br BRA,ZG,Flamengo,27,1993,21,17,1.586,17.6,2,0,2,2,0,0,2,0,2.2,2.2,0.6,28,6,76,3,011,000,011,011,011,012,004,016,012,016,Partidas,fa066690
279,Luiz Henrique,br BRA,ATLT,Santos,21,1999,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,1,2,000,000,000,000,000,000,000,000,000,000,Partidas,d61653a7
280,Luiz Henrique,br BRA,AT,Fluminense,20,2001,33,24,1.873,20.8,6,2,8,6,0,0,4,0,4.3,4.3,3.0,73,72,53,183,029,010,038,029,038,021,014,035,021,035,Partidas,8059806f
281,Luiz Henrique,br BRA,LTZG,Fortaleza,21,1999,8,2,268,3.0,0,1,1,0,0,0,1,0,0.2,0.2,0.5,07,4,21,21,000,034,034,000,034,006,017,023,006,023,Partidas,137f30c0
282,Matheus Henrique,br BRA,LT,Grêmio,23,1997,8,8,632,7.0,1,1,2,1,0,0,3,0,1.2,1.2,0.8,20,19,59,19,014,014,028,014,028,018,011,029,018,029,Partidas,a2d9f138
283,Paulo Henrique,br BRA,ZGLT,Juventude,24,1996,17,7,773,8.6,0,2,2,0,0,0,2,0,0.3,0.3,1.7,20,36,33,62,000,023,023,000,023,004,020,024,004,024,Partidas,25a0cb08
284,Pedro Henrique,br BRA,ZG,Atl Paranaense,25,1995,28,27,2.344,26.0,1,1,2,1,0,0,0,0,0.9,0.9,0.4,13,35,120,9,004,004,008,004,008,003,001,005,003,005,Partidas,4322e5d7
285,Pedro Henrique,br BRA,ZG,Internacional,20,2001,5,4,359,4.0,0,0,0,0,0,0,2,1,0.1,0.1,0.0,01,4,14,1,000,000,000,000,000,002,000,002,002,002,Partidas,b8a31a4a
286,Pedro Henrique,br BRA,ZG,Sport Recife,20,2001,5,4,390,4.3,0,0,0,0,0,0,1,0,0.4,0.4,0.0,04,2,16,2,000,000,000,000,000,008,001,009,008,009,Partidas,b8a31a4a
287,Ronaldo Henrique,br BRA,LT,Sport Recife,26,1994,11,4,390,4.3,0,0,0,0,0,0,2,0,0.0,0.0,0.1,01,3,28,2,000,000,000,000,000,001,002,002,001,002,Partidas,cb877cb3
288,Ángelo Henríquez,cl CHI,AT,Fortaleza,26,1994,14,6,482,5.4,0,1,1,0,0,0,1,0,1.5,1.5,0.2,17,3,8,32,000,019,019,000,019,028,004,033,028,033,Partidas,6f3a433e
289,Abel Hernández,uy URU,AT,Fluminense,30,1990,23,6,774,8.6,3,0,3,2,1,1,5,1,3.4,2.6,0.1,28,5,8,37,035,000,035,023,023,039,002,041,030,032,Partidas,a36da810
290,Lucas Hernández,uy URU,ZGLT,Cuiabá,28,1992,8,3,321,3.6,0,0,0,0,0,0,0,0,0.0,0.0,0.9,09,3,20,11,000,000,000,000,000,000,026,026,000,026,Partidas,bb45af62
291,Nicolás Hernández,co COL,ZG,Atl Paranaense,23,1998,11,9,711,7.9,0,0,0,0,0,0,4,0,0.1,0.1,0.0,01,11,30,6,000,000,000,000,000,001,000,001,001,001,Partidas,86046c18
292,Hernanes,br BRA,LT,Sport Recife,35,1985,17,15,1.150,12.8,0,0,0,0,0,0,7,1,1.8,1.8,2.2,40,27,49,39,000,000,000,000,000,014,018,031,014,031,Partidas,cfc2ee72
293,Vitor Hugo,br BRA,AT,Palmeiras,17,2003,2,2,179,2.0,0,1,1,0,0,0,1,0,1.1,1.1,0.7,18,2,5,4,000,050,050,000,050,055,036,091,055,091,Partidas,ce47a3cd
294,Hulk,br BRA,AT,Atlético Mineiro,34,1986,35,33,2.921,32.5,19,7,26,13,6,6,3,0,14.7,9.9,7.2,172,95,99,265,059,022,080,040,062,045,022,067,031,053,Partidas,33a1f72e
295,Hyoran,br BRA,ATLT,Atlético Mineiro,27,1993,18,9,668,7.4,1,2,3,1,0,0,1,0,0.6,0.6,1.6,22,14,24,48,013,027,040,013,040,009,021,030,009,030,Partidas,ffb88c28
296,Ignácio,br BRA,ZG,Chapecoense,24,1996,24,23,2.114,23.5,2,1,3,2,0,0,5,0,1.8,1.8,0.6,24,14,40,3,009,004,013,009,013,008,002,010,008,010,Partidas,2e005e3b
297,Igor,br BRA,ZG,Ceará,22,1998,15,12,1.089,12.1,0,1,1,0,0,0,3,0,0.7,0.6,1.6,22,16,37,52,000,008,008,000,008,006,013,019,005,018,Partidas,be41fa94
298,André Inácio,br BRA,LT,Flamengo,18,2002,1,1,74,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,01,1,2,3,000,000,000,000,000,010,000,010,010,010,Partidas,cc77d69c
299,Isaque,br BRA,AT,América (MG),23,1997,3,0,36,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,01,1,0,5,000,000,000,000,000,026,010,037,026,037,Partidas,c3d8820e
300,Mauricio Isla,cl CHI,ZG,Flamengo,32,1988,15,15,1.141,12.7,0,4,4,0,0,0,3,0,0.2,0.2,1.6,19,15,72,112,000,032,032,000,032,002,013,015,002,015,Partidas,de4517dd
301,Eugenio Isnaldo,ar ARG,LTAT,Bahia,27,1994,6,3,254,2.8,0,0,0,0,0,0,1,0,0.2,0.2,0.1,02,5,8,12,000,000,000,000,000,006,002,008,006,008,Partidas,1da79504
302,Helber Italo,br BRA,LT,Sport Recife,18,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,8b2ad874
303,Zé Ivaldo,br BRA,ZG,Atl Paranaense,23,1997,29,21,1.841,20.5,1,0,1,1,0,0,8,0,0.8,0.8,0.4,12,30,106,10,005,000,005,005,005,004,002,006,004,006,Partidas,5b6e7010
304,Ivonei,br BRA,LT,Santos,18,2002,5,1,144,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,2,9,1,000,000,000,000,000,002,000,003,002,003,Partidas,16c7086d
305,Jader,br BRA,LTAT,Atl Paranaense,17,2003,13,4,407,4.5,0,0,0,0,0,0,0,0,0.6,0.6,0.3,08,16,13,19,000,000,000,000,000,013,006,019,013,019,Partidas,b8101a0e
306,Jáderson,br BRA,ATLT,Atl Paranaense,20,2000,8,2,247,2.7,0,0,0,0,0,0,0,0,0.1,0.1,0.3,04,9,10,29,000,000,000,000,000,004,012,015,004,015,Partidas,5ba6a4ff
307,Jadsom,br BRA,LT,Bragantino,19,2001,26,20,1.842,20.5,1,1,2,1,0,0,14,0,1.3,1.3,0.6,20,14,93,24,005,005,010,005,010,007,003,010,007,010,Partidas,92859e80
308,Jádson,br BRA,LTAT,Atl Paranaense,37,1983,9,4,332,3.7,2,0,2,2,0,0,0,0,0.7,0.7,0.4,11,11,35,12,054,000,054,054,054,019,012,030,019,030,Partidas,c8722aeb
309,Jadson,br BRA,LT,Juventude,27,1993,25,22,1.698,18.9,0,0,0,0,0,0,5,0,0.6,0.6,0.7,13,10,100,30,000,000,000,000,000,003,003,007,003,007,Partidas,05748af4
310,Jailson,br BRA,G,Palmeiras,39,1981,14,13,1.192,13.2,0,0,0,0,0,0,3,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,01f7b8c3
311,Jair,br BRA,LT,Atlético Mineiro,26,1994,28,20,1.557,17.3,2,1,3,2,0,0,6,0,1.7,1.7,1.1,27,17,114,49,012,006,017,012,017,010,006,016,010,016,Partidas,f3466edc
312,Janderson,br BRA,ATLT,Atl Goianiense,21,1999,34,25,2.308,25.6,3,1,4,3,0,0,7,0,3.8,3.8,3.8,76,91,65,227,012,004,016,012,016,015,015,030,015,030,Partidas,06c5bcf7
313,Jandrei,br BRA,G,Santos,27,1993,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,85ea4399
314,Cristiano Japa,br BRA,LTAT,Bragantino,20,2000,3,1,143,1.6,0,0,0,0,0,0,1,0,0.0,0.0,0.4,04,1,8,6,000,000,000,000,000,000,024,024,000,024,Partidas,2c78a740
315,Jefferson,br BRA,ZGLT,Atl Goianiense,24,1997,5,1,88,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,01,1,8,3,000,000,000,000,000,002,011,013,002,013,Partidas,9df5f945
316,Jenison,br BRA,AT,Cuiabá,29,1991,30,22,1.727,19.2,4,1,5,4,0,0,3,0,4.8,4.8,2.2,70,22,37,101,021,005,026,021,026,025,012,036,025,036,Partidas,767e6b7f
317,Alexandre Jesus,br BRA,LT,Fluminense,19,2001,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,25a323f3
318,Anderson Jesus,br BRA,ZG,América (MG),25,1995,22,13,1.248,13.9,0,0,0,0,0,0,1,0,0.8,0.8,0.7,14,2,34,0,000,000,000,000,000,005,005,010,005,010,Partidas,d4d63c3f
319,Matheus Jesus,br BRA,LT,Juventude,23,1997,14,12,917,10.2,0,0,0,0,0,0,3,0,0.4,0.4,0.2,06,7,46,8,000,000,000,000,000,004,002,006,004,006,Partidas,a9da618b
320,Jô,br BRA,AT,Corinthians,33,1987,32,24,2.147,23.9,7,4,11,6,1,1,0,0,7.2,6.4,2.6,90,16,39,114,029,017,046,025,042,030,011,041,027,038,Partidas,e47d11f8
321,Jobson,br BRA,LT,Santos,25,1995,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,bb9b3808
322,John,br BRA,G,Santos,24,1996,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,33a235af
323,Joílson,br BRA,ZG,Chapecoense,29,1991,13,12,1.022,11.4,0,0,0,0,0,0,0,0,0.2,0.2,0.1,03,0,6,2,000,000,000,000,000,002,001,003,002,003,Partidas,38a76eba
324,Jonas,br BRA,LT,Bahia,29,1991,15,8,556,6.2,1,0,1,1,0,0,3,0,0.3,0.3,0.0,03,4,19,1,016,000,016,016,016,005,000,005,005,005,Partidas,f2dbada6
325,Jonas,br BRA,ATLT,Atl Goianiense,21,1999,13,0,308,3.4,1,0,1,1,0,0,1,0,0.6,0.6,0.1,07,9,11,27,029,000,029,029,029,018,003,021,018,021,Partidas,32794a5b
326,Felipe Jonatan,br BRA,ZGLT,Santos,22,1998,33,30,2.556,28.4,0,0,0,0,0,0,4,0,1.6,1.6,2.5,40,49,120,103,000,000,000,000,000,006,009,014,006,014,Partidas,0102ca7f
327,Jordan,br BRA,ZG,Ceará,21,1999,2,0,41,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,2,0,000,000,000,000,000,000,000,000,000,000,Partidas,910502a8
328,Jordan,br BRA,ZG,Chapecoense,21,1999,15,14,1.280,14.2,0,1,1,0,0,0,5,1,0.5,0.5,0.6,11,1,17,1,000,007,007,000,007,004,004,008,004,008,Partidas,910502a8
329,Jorge,br BRA,ZGLT,Palmeiras,24,1996,7,6,461,5.1,0,0,0,0,0,0,1,0,0.2,0.2,0.1,03,13,24,11,000,000,000,000,000,003,002,005,003,005,Partidas,13c44fc5
330,Kaio Jorge,br BRA,AT,Santos,19,2002,10,10,883,9.8,1,2,3,1,0,0,1,0,2.6,2.6,1.4,40,19,10,53,010,020,031,010,031,026,015,041,026,041,Partidas,0cf465f2
331,Jorginho,br BRA,LT,Ceará,30,1991,21,11,982,10.9,2,3,5,2,0,0,4,0,1.2,1.2,2.7,40,16,73,69,018,027,046,018,046,011,025,036,011,036,Partidas,1f809750
332,Jori,br BRA,G,América (MG),24,1996,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,9aecb45b
333,Vinicius José Ignácio,br BRA,ZG,Juventude,29,1991,13,3,368,4.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,1,0,000,000,000,000,000,000,000,000,000,000,Partidas,cd8d07d9
334,Jhonatan Jowjow,br BRA,AT,Palmeiras,18,2002,1,0,35,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,01,1,1,2,000,000,000,000,000,000,035,035,000,035,Partidas,f82517a8
335,Luciano Juba,br BRA,ATLT,Sport Recife,21,1999,14,5,597,6.6,1,1,2,1,0,0,2,0,0.5,0.5,1.7,22,12,20,38,015,015,030,015,030,007,026,034,007,034,Partidas,c2abc321
336,Julimar,br BRA,LT,Atl Paranaense,20,2001,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,01,1,1,2,000,000,000,000,000,023,026,049,023,049,Partidas,5fca1c6c
337,Juninho,br BRA,ZG,Bahia,25,1995,9,9,810,9.0,1,1,2,1,0,0,0,0,1.1,1.1,0.2,12,10,25,1,011,011,022,011,022,012,002,014,012,014,Partidas,72c01cfb
338,Juninho,br BRA,LT,América (MG),33,1987,37,29,2.753,30.6,3,2,5,3,0,0,2,0,3.7,3.7,3.7,74,36,143,133,010,007,016,010,016,012,012,024,012,024,Partidas,7d10ca2e
339,Juninho,br BRA,LT,América (MG),34,1986,25,14,1.212,13.5,3,3,6,2,1,1,2,0,2.1,1.3,3.7,49,21,98,18,022,022,045,015,037,015,027,043,009,037,Partidas,2cc16e46
340,Juninho,br BRA,LT,Atl Paranaense,17,2003,4,2,200,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,1,5,3,000,000,000,000,000,000,000,000,000,000,Partidas,ca3f594f
341,Osman Júnior,br BRA,ATLT,Cuiabá,28,1992,14,1,310,3.4,0,0,0,0,0,0,3,0,0.5,0.5,0.2,07,6,18,16,000,000,000,000,000,015,006,021,015,021,Partidas,168c4a77
342,Renê Júnior,br BRA,LT,Chapecoense,31,1989,8,3,331,3.7,0,0,0,0,0,0,3,0,0.3,0.3,0.1,04,8,18,1,000,000,000,000,000,007,002,010,007,010,Partidas,522ebf95
343,Jussa,br BRA,LTZG,Fortaleza,24,1996,24,20,1.761,19.6,0,0,0,0,0,0,7,0,0.6,0.6,0.8,14,15,80,25,000,000,000,000,000,003,004,007,003,007,Partidas,883f5dc8
344,Kadu,br BRA,ZG,Chapecoense,34,1986,9,8,682,7.6,0,0,0,0,0,0,1,1,0.0,0.0,0.0,00,1,8,0,000,000,000,000,000,001,000,001,001,001,Partidas,23408357
345,Kaiky,br BRA,ZG,Santos,17,2004,15,15,1.333,14.8,0,0,0,0,0,0,4,0,0.3,0.3,0.3,07,20,73,3,000,000,000,000,000,002,002,004,002,004,Partidas,55634fb8
346,Lucas Kal,br BRA,LT,América (MG),24,1996,20,19,1.615,17.9,1,4,5,1,0,0,3,0,1.1,1.1,1.7,28,12,95,8,006,022,028,006,028,006,009,015,006,015,Partidas,33ed689d
347,Walter Kannemann,ar ARG,ZG,Grêmio,29,1991,21,21,1.795,19.9,0,0,0,0,0,0,9,1,0.6,0.6,0.2,08,7,53,0,000,000,000,000,000,003,001,004,003,004,Partidas,5b37f2f8
348,Vinicius Kaue,br BRA,ZG,Atl Paranaense,17,2003,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,127a0681
349,Kawê,br BRA,LT,América (MG),18,2002,1,0,5,0.1,0,0,0,0,0,0,0,0,0.4,0.4,0.0,04,2,0,5,000,000,000,000,000,772,000,772,772,772,Partidas,f1bca9ec
350,Renato Kayser,br BRA,AT,Atl Paranaense,24,1996,28,14,1.333,14.8,6,1,7,6,0,0,4,0,5.2,5.2,0.7,59,9,10,43,041,007,047,041,047,035,005,040,035,040,Partidas,c7495dda
351,Keiller,br BRA,G,Chapecoense,24,1996,16,16,1.440,16.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,e38fde76
352,Kelvyn,br BRA,ZGAT,Ceará,21,1999,22,10,1.013,11.3,1,0,1,1,0,0,2,0,2.4,2.4,1.6,40,12,49,42,009,000,009,009,009,021,014,035,021,035,Partidas,8b992778
353,Kenedy,br BRA,ATLT,Flamengo,24,1996,14,4,485,5.4,1,1,2,1,0,0,2,0,1.5,1.5,0.5,20,14,14,52,019,019,037,019,037,028,008,037,028,037,Partidas,5eebbfdf
354,John Kennedy,br BRA,AT,Fluminense,18,2002,13,6,576,6.4,2,0,2,2,0,0,3,0,3.1,3.1,0.7,38,15,8,51,031,000,031,031,031,048,011,059,048,059,Partidas,132880e0
355,Keno,br BRA,ATLT,Atlético Mineiro,31,1989,24,17,1.428,15.9,5,5,10,5,0,0,2,0,3.5,3.5,3.2,67,61,73,142,032,032,063,032,063,022,020,042,022,042,Partidas,98558c11
356,Kevin,br BRA,AT,Palmeiras,18,2003,2,1,73,0.8,1,0,1,1,0,0,0,0,0.6,0.6,0.0,06,0,1,5,123,000,123,123,123,078,000,078,078,078,Partidas,93508980
357,Khellven,br BRA,ZG,Atl Paranaense,19,2001,20,10,1.036,11.5,2,3,5,2,0,0,1,0,1.0,1.0,2.6,36,25,43,81,017,026,043,017,043,009,022,031,009,031,Partidas,cf18ab1b
358,Willian Klaus,br BRA,ZG,Ceará,27,1994,4,4,360,4.0,0,0,0,0,0,0,0,0,0.5,0.5,0.2,06,3,13,0,000,000,000,000,000,011,005,016,011,016,Partidas,ddc86898
359,Kleiton,br BRA,ZG,Atl Paranaense,21,1999,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,1,000,000,000,000,000,000,000,000,000,000,Partidas,4e7dec11
360,Maurício Kozlinski,br BRA,G,Atl Goianiense,29,1991,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,19ad88fa
361,Benjamín Kuscevic,cl CHI,ZG,Palmeiras,24,1996,11,11,906,10.1,0,1,1,0,0,0,2,1,0.6,0.6,0.1,07,1,21,3,000,010,010,000,010,006,001,007,006,007,Partidas,9edddc34
362,Matías Lacava,ve VEN,AT,Santos,18,2002,2,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,1,0,3,000,000,000,000,000,000,000,000,000,000,Partidas,eeac2dfb
363,Gabriel Lacerda,br BRA,ZG,Ceará,21,1999,23,19,1.788,19.9,4,1,5,4,0,0,4,0,1.2,1.2,0.2,14,10,32,3,020,005,025,020,025,006,001,007,006,007,Partidas,0664b5a6
364,Laércio,br BRA,ZG,Chapecoense,27,1993,7,6,489,5.4,0,0,0,0,0,0,0,0,0.2,0.2,0.0,02,0,6,0,000,000,000,000,000,004,000,004,004,004,Partidas,84875a29
365,Thauan Lara,br BRA,ZG,Internacional,17,2004,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,2,1,000,000,000,000,000,000,000,000,000,000,Partidas,c4dba1f3
366,Lázaro,br BRA,LTAT,Flamengo,18,2002,7,1,145,1.6,0,0,0,0,0,0,0,0,0.3,0.3,0.2,05,5,11,13,000,000,000,000,000,019,012,031,019,031,Partidas,86ff856b
367,Leandrinho,br BRA,ATLT,Bragantino,22,1998,4,1,113,1.3,0,0,0,0,0,0,1,0,0.1,0.1,0.1,03,2,4,10,000,000,000,000,000,010,010,020,010,020,Partidas,26c54163
368,Anderson Leite,br BRA,LT,Chapecoense,27,1993,24,22,1.962,21.8,1,2,3,1,0,0,4,0,1.5,1.5,1.8,33,33,100,51,005,009,014,005,014,007,008,015,007,015,Partidas,9981c92d
369,Marcos Leonardo,br BRA,AT,Santos,17,2003,16,6,642,7.1,5,0,5,4,1,1,3,0,4.3,3.5,0.6,41,10,8,44,070,000,070,056,056,060,009,069,049,058,Partidas,3f47ebce
370,Ligger,br BRA,ZG,Bahia,32,1988,3,3,270,3.0,0,0,0,0,0,0,0,0,0.7,0.7,0.0,07,1,7,0,000,000,000,000,000,023,001,024,023,024,Partidas,b3d17563
371,Ligger,br BRA,AT,Bragantino,32,1988,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,b3d17563
372,Lima,br BRA,AT,Ceará,24,1996,33,26,2.116,23.5,3,4,7,3,0,0,2,0,4.7,4.7,3.4,81,61,96,143,013,017,030,013,030,020,015,034,020,034,Partidas,d215c7de
373,Lima,br BRA,LT,Chapecoense,21,1999,24,14,1.497,16.6,0,2,2,0,0,0,3,0,1.2,1.2,2.0,31,23,58,55,000,012,012,000,012,007,012,019,007,019,Partidas,6b2bf50c
374,André Lima,br BRA,LT,Atl Goianiense,20,2000,4,1,138,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,01,2,11,1,000,000,000,000,000,001,006,007,001,007,Partidas,ea52db2e
375,Lucas Lima,br BRA,LT,Fortaleza,30,1990,17,11,996,11.1,1,1,2,1,0,0,3,0,0.8,0.8,2.3,31,29,89,55,009,009,018,009,018,007,021,028,007,028,Partidas,49d03337
376,Rodrigo Lindoso,br BRA,LT,Internacional,31,1989,26,22,1.742,19.4,2,0,2,2,0,0,4,0,1.4,1.4,0.8,21,15,111,15,010,000,010,010,010,007,004,011,007,011,Partidas,7b013540
377,Liziero,br BRA,LT,São Paulo,22,1998,29,23,2.057,22.9,1,1,2,1,0,0,6,0,0.8,0.8,0.6,14,22,120,34,004,004,009,004,009,004,003,006,004,006,Partidas,318ecb8c
378,Marcelo Lomba,br BRA,G,Internacional,34,1986,15,15,1.350,15.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,e4835e3c
379,Thiago Lopes,br BRA,LT,Sport Recife,24,1996,14,8,539,6.0,0,0,0,0,0,0,1,0,0.3,0.3,0.5,09,12,20,21,000,000,000,000,000,005,009,014,005,014,Partidas,61a1586f
380,Luan,br BRA,LT,São Paulo,21,1999,17,13,1.183,13.1,0,0,0,0,0,0,2,0,0.5,0.5,0.5,10,7,44,11,000,000,000,000,000,003,004,008,003,008,Partidas,12a226cf
381,João Lucas,br BRA,ZG,Cuiabá,22,1998,34,32,2.911,32.3,0,2,2,0,0,0,12,0,1.3,1.3,3.2,45,64,98,136,000,006,006,000,006,004,010,014,004,014,Partidas,289dc81e
