Class.,Jogador,Nação,Pos.,Equipe,Idade,Nascimento,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidas,-9999
242,Bruno Fuchs,br BRA,ZG,Internacional,19,1999,10,9,791,8.8,0,0,0,0,0,0,3,0,0.1,0.1,0.3,04,11,58,3,000,000,000,000,000,001,003,004,001,004,Partidas,ee89e28d
243,Gabriel,br BRA,LT,São Paulo,19,1999,5,1,136,1.5,0,1,1,0,0,0,1,0,0.2,0.2,0.6,08,6,14,7,000,066,066,000,066,010,034,043,010,043,Partidas,135d500d
244,Gabriel,br BRA,LT,Corinthians,26,1992,17,16,1.373,15.3,0,0,0,0,0,0,4,0,0.1,0.1,0.6,07,8,94,9,000,000,000,000,000,001,004,005,001,005,Partidas,e9c0d5d8
245,Gabriel,br BRA,ZG,Botafogo (RJ),23,1995,34,34,3.002,33.4,1,1,2,1,0,0,6,0,2.0,2.0,0.6,26,21,88,3,003,003,006,003,006,006,002,008,006,008,Partidas,e8532222
246,Marquinhos Gabriel,br BRA,ATLT,Cruzeiro,28,1990,28,20,1.799,20.0,0,2,2,0,0,0,3,0,2.0,2.0,2.8,49,72,77,162,000,010,010,000,010,010,014,024,010,024,Partidas,fcd113c4
247,Vitor Gabriel,br BRA,AT,Flamengo,19,2000,1,0,45,0.5,0,1,1,0,0,0,0,0,0.1,0.1,0.1,02,0,1,2,000,200,200,000,200,022,013,034,022,034,Partidas,094c2abd
248,Zé Gabriel,br BRA,LT,Internacional,20,1999,2,1,74,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,01,0,1,1,000,000,000,000,000,008,006,013,008,013,Partidas,2879ff2a
249,Rafael Galhardo,br BRA,ZGAT,Grêmio,27,1991,16,15,1.173,13.0,2,3,5,1,1,1,2,1,1.3,0.5,2.0,25,13,48,69,015,023,038,008,031,010,015,025,004,019,Partidas,0855274e
250,Thiago Galhardo,br BRA,ATLT,Ceará,29,1989,34,31,2.664,29.6,12,1,13,9,3,4,4,0,13.6,10.4,3.3,137,82,126,195,041,003,044,030,034,046,011,057,035,046,Partidas,766f48dd
251,Rodolfo Gamarra,py PAR,LTAT,CSA,30,1988,2,0,54,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,01,1,3,5,000,000,000,000,000,013,006,020,013,020,Partidas,9698f0fb
252,Ganso,br BRA,LTAT,Fluminense,29,1989,28,26,2.244,24.9,2,0,2,1,1,1,7,0,3.6,2.8,3.3,61,31,274,72,008,000,008,004,004,014,013,028,011,024,Partidas,23593121
253,Luan Garcia,br BRA,ZG,Palmeiras,25,1993,21,20,1.805,20.1,0,0,0,0,0,0,1,0,1.3,1.3,0.2,15,8,64,5,000,000,000,000,000,007,001,007,007,007,Partidas,6ebe6cc1
254,Gegê,br BRA,LT,Avaí,25,1994,11,6,511,5.7,1,0,1,1,0,0,2,0,0.7,0.7,0.7,14,12,23,27,018,000,018,018,018,012,012,024,012,024,Partidas,36d2e0c1
255,Geovane,br BRA,LT,Goiás,29,1989,17,16,1.383,15.4,0,0,0,0,0,0,5,0,0.8,0.8,0.9,17,6,57,13,000,000,000,000,000,005,006,011,005,011,Partidas,46cdeafc
256,Pedro Geromel,br BRA,ZG,Grêmio,33,1985,20,20,1.761,19.6,3,0,3,3,0,0,4,0,1.2,1.2,0.2,14,4,47,6,015,000,015,015,015,006,001,007,006,007,Partidas,78f81520
257,Gerson,br BRA,ZG,CSA,27,1992,9,9,810,9.0,0,0,0,0,0,0,1,0,0.3,0.3,0.0,03,3,7,0,000,000,000,000,000,003,000,003,003,003,Partidas,0818fdbe
258,Gerson,br BRA,LT,Flamengo,21,1997,27,23,1.999,22.2,2,3,5,2,0,0,3,0,1.5,1.5,2.7,42,56,164,87,009,014,023,009,023,007,012,019,007,019,Partidas,8827bf46
259,Getúlio,br BRA,ATLT,Avaí,21,1997,8,6,488,5.4,0,0,0,0,0,0,0,0,0.6,0.6,0.4,10,7,5,30,000,000,000,000,000,012,007,019,012,019,Partidas,e3745007
260,Geuvânio,br BRA,ATLT,Atlético Mineiro,26,1992,25,9,1.002,11.1,0,1,1,0,0,0,6,1,2.1,2.1,1.6,38,56,53,123,000,009,009,000,009,019,015,034,019,034,Partidas,458c949b
261,Gil,br BRA,ZG,Corinthians,31,1987,29,29,2.610,29.0,1,0,1,1,0,0,5,0,1.1,1.1,0.1,12,2,56,12,003,000,003,003,003,004,000,004,004,004,Partidas,31edef00
262,Gilberto,br BRA,AT,Bahia,29,1989,32,27,2.336,26.0,14,3,17,8,6,6,2,0,15.6,10.9,2.1,130,25,37,134,054,012,065,031,042,060,008,068,042,050,Partidas,5da22685
263,Gilberto,br BRA,LT,Goiás,30,1988,20,18,1.598,17.8,1,0,1,1,0,0,4,0,0.7,0.7,0.7,14,6,63,3,006,000,006,006,006,004,004,008,004,008,Partidas,0efce40b
264,Gilberto,br BRA,ZG,Fluminense,25,1993,31,31,2.743,30.5,0,2,2,0,0,0,2,0,1.3,1.3,2.7,40,134,125,188,000,007,007,000,007,004,009,013,004,013,Partidas,1338e42b
265,Gilson,br BRA,ZG,Botafogo (RJ),32,1986,18,18,1.507,16.7,0,1,1,0,0,0,5,2,0.2,0.2,1.1,13,28,59,55,000,006,006,000,006,001,007,008,001,008,Partidas,d293e886
266,Giovanny,br BRA,AT,Goiás,21,1997,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,01,2,0,5,000,000,000,000,000,000,021,021,000,021,Partidas,ed236e87
267,Glédson,br BRA,G,Avaí,35,1983,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,a9d625f5
268,Evandro Goebel,br BRA,LT,Santos,32,1986,18,14,1.095,12.2,1,5,6,1,0,0,2,1,1.0,1.0,3.3,43,35,70,47,008,041,049,008,049,008,027,035,008,035,Partidas,67dbadfc
269,Bruno Gomes,br BRA,LT,Vasco da Gama,17,2001,8,6,435,4.8,1,0,1,1,0,0,3,0,0.1,0.1,0.1,02,7,21,5,021,000,021,021,021,002,002,004,002,004,Partidas,76f2bbf8
270,Igor Gomes,br BRA,LTAT,São Paulo,19,1999,27,11,1.356,15.1,2,2,4,2,0,0,3,0,2.8,2.8,1.2,40,35,73,94,013,013,027,013,027,018,008,027,018,027,Partidas,6a7fb945
271,Leonardo Gomes,br BRA,ZG,Grêmio,22,1996,9,9,810,9.0,0,0,0,0,0,0,2,0,0.6,0.6,0.6,12,25,68,60,000,000,000,000,000,007,006,013,007,013,Partidas,91c526e1
272,Gustavo Gómez,py PAR,ZG,Palmeiras,25,1993,22,22,1.952,21.7,3,0,3,2,1,1,6,1,2.5,1.8,0.4,21,8,42,7,014,000,014,009,009,012,002,013,008,010,Partidas,d5ce52a5
273,Fábio Gonçalves,br BRA,LT,Ceará,32,1986,35,35,3.121,34.7,1,0,1,1,0,0,9,0,2.0,2.0,1.3,33,55,163,64,003,000,003,003,003,006,004,009,006,009,Partidas,5bdc9542
274,Mateus Gonçalves Martins,br BRA,LTAT,Ceará,24,1994,24,8,931,10.3,4,1,5,4,0,0,2,0,2.2,2.2,0.4,27,53,15,97,039,010,048,039,048,022,004,026,022,026,Partidas,20e9c1c7
275,Derlis González,py PAR,ATLT,Santos,24,1994,16,9,808,9.0,1,0,1,1,0,0,5,1,3.1,3.1,0.7,38,33,16,97,011,000,011,011,011,035,007,042,035,042,Partidas,e5ce82f9
276,Lucho González,ar ARG,LT,Atl Paranaense,38,1981,17,10,816,9.1,1,0,1,1,0,0,1,0,1.4,1.4,0.7,21,10,51,35,011,000,011,011,011,015,008,024,015,024,Partidas,e59b83c0
277,Yony González,co COL,LTAT,Fluminense,24,1994,34,34,2.915,32.4,6,2,8,6,0,0,3,0,9.7,9.7,4.3,140,92,57,327,019,006,025,019,025,030,013,043,030,043,Partidas,c6c88c7d
278,Ricardo Goulart,br BRA,LT,Palmeiras,27,1991,1,1,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,1,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,f053730b
279,Igor Goularte,br BRA,ATLT,Avaí,22,1996,7,3,272,3.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,02,14,7,28,000,000,000,000,000,003,005,008,003,008,Partidas,ae014671
280,Gregore,br BRA,LT,Bahia,24,1994,34,34,3.011,33.5,0,4,4,0,0,0,7,1,0.9,0.9,2.6,35,67,300,39,000,012,012,000,012,003,008,010,003,010,Partidas,49815f34
281,Fredy Guarín,co COL,LTAT,Vasco da Gama,32,1986,12,9,799,8.9,3,0,3,3,0,0,3,0,1.2,1.2,1.6,28,20,38,31,034,000,034,034,034,014,018,032,014,032,Partidas,c36ef7e9
282,Daniel Guedes,br BRA,ZG,Goiás,24,1994,15,13,1.218,13.5,0,0,0,0,0,0,3,0,0.2,0.2,1.2,14,31,44,42,000,000,000,000,000,001,009,010,001,010,Partidas,25f61bc3
283,Alejandro Guerra,ve VEN,LTAT,Bahia,33,1985,17,8,697,7.7,1,2,3,1,0,0,6,0,1.2,1.2,1.1,22,13,46,44,013,026,039,013,039,015,014,029,015,029,Partidas,75813cf5
284,Paolo Guerrero,pe PER,AT,Internacional,35,1984,24,23,2.010,22.3,10,1,11,10,0,1,3,1,9.4,8.6,3.0,116,42,52,169,045,004,049,045,049,042,014,056,038,052,Partidas,ae6657a1
285,Guga,br BRA,ZG,Atlético Mineiro,20,1998,18,18,1.550,17.2,0,4,4,0,0,0,0,0,0.1,0.1,1.8,19,32,73,96,000,023,023,000,023,001,010,011,001,011,Partidas,6975a3e1
286,Guilherme,br BRA,LTAT,Fluminense,30,1988,8,1,198,2.2,0,0,0,0,0,0,3,0,0.1,0.1,0.9,10,2,17,12,000,000,000,000,000,007,040,047,007,047,Partidas,8d126182
287,Bruno Guimarães,br BRA,LT,Atl Paranaense,21,1997,25,23,1.963,21.8,2,1,3,2,0,0,4,0,2.9,2.9,3.7,67,77,281,68,009,005,014,009,014,013,017,031,013,031,Partidas,82518f62
288,Gum,br BRA,ZG,Chapecoense,33,1986,20,20,1.739,19.3,1,0,1,1,0,0,1,2,1.5,1.5,0.1,16,6,40,2,005,000,005,005,005,008,000,008,008,008,Partidas,4860a362
289,Gustavo,br BRA,AT,Corinthians,24,1994,25,9,1.018,11.3,5,2,7,4,1,1,2,0,6.6,5.9,1.9,78,8,23,66,044,018,062,035,053,059,017,076,052,069,Partidas,456b909c
290,Luiz Gustavo,br BRA,ZG,Vasco da Gama,24,1994,2,2,135,1.5,0,0,0,0,0,0,0,0,0.6,0.6,0.0,06,0,2,0,000,000,000,000,000,038,002,040,038,040,Partidas,c157940f
291,Lucas Halter,br BRA,ZG,Atl Paranaense,18,2000,9,7,673,7.5,0,0,0,0,0,0,1,0,1.1,1.1,0.6,17,3,40,1,000,000,000,000,000,015,009,023,015,023,Partidas,7aa882a2
292,Heitor,br BRA,ZG,Internacional,18,2000,20,20,1.743,19.4,0,1,1,0,0,0,5,0,0.4,0.4,1.4,18,39,46,98,000,005,005,000,005,002,007,009,002,009,Partidas,e0839492
293,Thiago Heleno,br BRA,ZG,Atl Paranaense,30,1988,16,16,1.419,15.8,0,0,0,0,0,0,6,0,0.7,0.7,0.6,12,5,66,2,000,000,000,000,000,004,004,008,004,008,Partidas,827422f9
294,Helinho,br BRA,ATLT,São Paulo,18,2000,8,1,178,2.0,0,0,0,0,0,0,3,1,0.2,0.2,0.3,05,7,10,20,000,000,000,000,000,010,015,025,010,025,Partidas,5837cb60
295,Henrique,br BRA,ZG,Vasco da Gama,24,1994,21,20,1.709,19.0,0,0,0,0,0,0,6,0,0.5,0.5,1.3,18,52,52,67,000,000,000,000,000,002,007,010,002,010,Partidas,f28474a4
296,Henrique,br BRA,ZG,Corinthians,32,1986,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,2,0,000,000,000,000,000,000,000,000,000,000,Partidas,429163de
297,Bruno Henrique,br BRA,ATLT,Flamengo,28,1990,33,29,2.570,28.6,21,3,24,21,0,1,9,0,20.3,19.3,5.9,252,95,60,304,074,011,084,074,084,071,021,092,068,088,Partidas,5edff24f
298,Bruno Henrique,br BRA,LT,Palmeiras,29,1989,34,33,2.898,32.2,10,2,12,9,1,1,2,0,4.9,4.2,3.6,78,54,275,44,031,006,037,028,034,015,011,027,013,024,Partidas,5a43b021
299,Gustavo Henrique,br BRA,ZG,Santos,25,1993,32,32,2.755,30.6,3,0,3,3,0,0,10,2,2.8,2.8,0.2,30,31,158,8,010,000,010,010,010,009,001,010,009,010,Partidas,fa066690
300,Luis Henrique,br BRA,ATLT,Botafogo (RJ),17,2001,2,1,124,1.4,0,1,1,0,0,0,0,0,0.2,0.2,0.8,09,3,3,8,000,073,073,000,073,012,055,067,012,067,Partidas,f36d5624
301,Matheus Henrique,br BRA,LT,Grêmio,21,1997,20,20,1.764,19.6,0,1,1,0,0,0,9,0,0.6,0.6,0.8,14,49,142,27,000,005,005,000,005,003,004,007,003,007,Partidas,a2d9f138
302,Pedro Henrique,br BRA,ZG,Atl Paranaense,23,1995,13,13,1.141,12.7,0,0,0,0,0,0,0,0,0.9,0.9,0.0,09,12,49,3,000,000,000,000,000,007,000,007,007,007,Partidas,4322e5d7
303,Pedro Henrique,br BRA,ZG,Corinthians,23,1995,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,1,3,0,000,000,000,000,000,002,000,002,002,002,Partidas,4322e5d7
304,Oswaldo Henríquez,co COL,ZG,Vasco da Gama,29,1989,27,27,2.430,27.0,1,1,2,1,0,0,5,0,1.6,1.6,0.4,20,4,54,9,004,004,007,004,007,006,001,007,006,007,Partidas,fdea7679
305,Marcelo Hermes,br BRA,ZGLT,Goiás,23,1995,12,7,736,8.2,0,3,3,0,0,0,3,0,0.2,0.2,1.1,13,13,17,27,000,037,037,000,037,002,013,016,002,016,Partidas,89346085
306,Lucas Hernández,uy URU,ZG,Atlético Mineiro,26,1992,5,5,448,5.0,0,0,0,0,0,0,2,0,0.6,0.6,0.1,07,10,14,23,000,000,000,000,000,012,002,014,012,014,Partidas,bb45af62
307,Hernanes,br BRA,LT,São Paulo,33,1985,25,13,1.242,13.8,2,4,6,2,0,0,4,0,2.6,2.6,1.1,37,50,82,48,014,029,043,014,043,019,008,027,019,027,Partidas,cfc2ee72
308,Roberto Heuchayer,br BRA,LTZG,Chapecoense,28,1990,17,17,1.486,16.5,0,1,1,0,0,0,2,0,2.2,2.2,0.8,30,39,35,68,000,006,006,000,006,013,005,018,013,018,Partidas,bd973b05
309,Hiago,br BRA,ZG,Chapecoense,21,1997,5,2,193,2.1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,00,1,2,0,000,000,000,000,000,000,000,000,000,000,Partidas,df58b0a1
310,Hudson,br BRA,LTZG,São Paulo,31,1988,16,11,1.049,11.7,1,1,2,1,0,0,3,0,0.3,0.3,0.7,11,10,60,24,009,009,017,009,017,003,006,009,003,009,Partidas,f81b80fb
311,Vitor Hugo,br BRA,ZG,Palmeiras,27,1991,20,20,1.800,20.0,0,0,0,0,0,0,1,0,1.1,1.1,0.1,12,1,24,0,000,000,000,000,000,006,000,006,006,006,Partidas,f2c1300a
312,Hulk,br BRA,ZG,Atlético Mineiro,19,1999,2,1,92,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,01,1,4,5,000,000,000,000,000,000,007,007,000,007,Partidas,86c910fb
313,Hyoran,br BRA,ATLT,Palmeiras,25,1993,12,5,458,5.1,1,3,4,1,0,0,1,0,2.4,2.4,1.0,34,11,13,46,020,059,079,020,079,048,019,067,048,067,Partidas,ffb88c28
314,Iago,br BRA,ZG,Internacional,21,1997,5,5,450,5.0,0,1,1,0,0,0,1,0,0.2,0.2,1.5,16,15,19,31,000,020,020,000,020,003,029,032,003,032,Partidas,054849d2
315,Igor,br BRA,ZG,Avaí,26,1992,28,28,2.475,27.5,0,0,0,0,0,0,5,0,0.8,0.8,1.4,22,65,124,118,000,000,000,000,000,003,005,008,003,008,Partidas,57c27b61
316,Isaque,br BRA,ATLT,Grêmio,21,1997,2,1,102,1.1,1,0,1,1,0,0,0,0,0.7,0.7,0.0,07,8,4,6,088,000,088,088,088,065,000,065,065,065,Partidas,c3d8820e
317,Iury,br BRA,ZG,Avaí,26,1992,10,9,674,7.5,0,1,1,0,0,0,1,0,0.1,0.1,0.8,10,25,33,41,000,013,013,000,013,002,010,012,002,012,Partidas,f7f2b606
318,Jáderson,br BRA,AT,Atl Paranaense,18,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,1,1,0,000,000,000,000,000,000,000,000,000,000,Partidas,5ba6a4ff
319,Jadsom,br BRA,LTAT,Cruzeiro,17,2001,1,0,31,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.1,01,0,2,2,000,000,000,000,000,015,018,033,015,033,Partidas,92859e80
320,Jadson,br BRA,LTAT,Cruzeiro,25,1993,14,8,760,8.4,0,0,0,0,0,0,2,0,0.3,0.3,0.4,07,6,67,22,000,000,000,000,000,004,005,009,004,009,Partidas,05748af4
321,Jádson,br BRA,LT,Corinthians,35,1983,18,5,669,7.4,0,1,1,0,0,0,3,0,1.0,1.0,1.6,25,23,69,37,000,013,013,000,013,013,021,034,013,034,Partidas,c8722aeb
322,Jailson,br BRA,G,Palmeiras,37,1981,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,01f7b8c3
323,Jair,br BRA,LT,Atlético Mineiro,24,1994,13,10,819,9.1,2,0,2,2,0,0,3,0,1.5,1.5,0.3,18,18,75,11,022,000,022,022,022,017,003,020,017,020,Partidas,f3466edc
324,Jairinho,br BRA,AT,Vasco da Gama,28,1990,4,0,98,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.1,02,3,1,9,000,000,000,000,000,012,005,016,012,016,Partidas,0c694b2e
325,Janderson,br BRA,LTAT,Corinthians,19,1999,20,10,974,10.8,2,1,3,2,0,0,0,0,1.8,1.8,0.6,25,70,36,130,018,009,028,018,028,017,006,023,017,023,Partidas,06c5bcf7
326,Jean,br BRA,ZG,Palmeiras,32,1986,8,4,423,4.7,0,1,1,0,0,0,0,0,0.0,0.0,1.0,10,6,20,8,000,021,021,000,021,001,021,021,001,021,Partidas,6c5803fb
327,Jean,br BRA,LT,Botafogo (RJ),24,1994,8,1,182,2.0,0,0,0,0,0,0,1,0,0.7,0.7,0.0,07,1,6,5,000,000,000,000,000,034,000,034,034,034,Partidas,69a34ec0
328,Jefferson,br BRA,ZG,Goiás,22,1997,33,31,2.648,29.4,1,2,3,1,0,0,5,0,1.0,1.0,1.3,23,49,98,95,003,007,010,003,010,003,004,008,003,008,Partidas,9df5f945
329,Matheus Jesus,br BRA,LT,Corinthians,21,1997,6,2,206,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.2,02,2,10,5,000,000,000,000,000,000,007,007,000,007,Partidas,a9da618b
330,João Pedro,br BRA,AT,Fluminense,17,2001,25,18,1.694,18.8,4,1,5,4,0,0,1,0,7.1,7.1,2.8,99,42,45,156,021,005,027,021,027,038,015,053,038,053,Partidas,e8832875
331,Jobson,br BRA,LT,Santos,23,1995,4,1,122,1.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,00,2,7,0,000,000,000,000,000,002,000,002,002,002,Partidas,bb9b3808
332,Diederrick Joel,cm CMR,AT,Cruzeiro,25,1993,4,1,133,1.5,0,0,0,0,0,0,0,0,0.3,0.3,0.0,04,1,1,9,000,000,000,000,000,024,001,025,024,025,Partidas,2986e65c
333,Jonas,br BRA,ATLT,São Paulo,19,1999,17,11,947,10.5,3,1,4,3,0,0,1,1,1.5,1.5,0.9,24,53,14,110,029,010,038,029,038,014,009,023,014,023,Partidas,32794a5b
334,Felipe Jonatan,br BRA,LTZG,Santos,20,1998,26,12,1.144,12.7,2,0,2,2,0,0,0,0,2.0,2.0,2.2,42,28,44,67,016,000,016,016,016,016,018,033,016,033,Partidas,0102ca7f
335,Jonathan,br BRA,ZG,Botafogo (RJ),20,1998,5,4,368,4.1,0,2,2,0,0,0,2,0,0.2,0.2,0.6,08,2,6,11,000,049,049,000,049,006,014,020,006,020,Partidas,f3f60814
336,Jonathan,br BRA,AT,Avaí,19,1999,16,13,1.172,13.0,3,0,3,3,0,0,3,0,3.2,3.2,1.0,42,30,20,84,023,000,023,023,023,024,008,032,024,032,Partidas,c15dbe64
337,Jorge,br BRA,ZGLT,Santos,22,1996,29,28,2.559,28.4,1,4,5,1,0,0,4,0,1.8,1.8,2.7,45,76,151,76,004,014,018,004,018,006,009,016,006,016,Partidas,13c44fc5
338,Kaio Jorge,br BRA,ATLT,Santos,17,2002,3,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,1,1,4,000,000,000,000,000,000,000,000,000,000,Partidas,0cf465f2
339,Juan,br BRA,AT,Flamengo,39,1979,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,0e5b2af1
340,Juanfran,es ESP,ZG,São Paulo,34,1985,17,14,1.159,12.9,0,2,2,0,0,0,2,0,0.0,0.0,1.1,11,20,49,61,000,016,016,000,016,000,008,008,000,008,Partidas,cfd8d664
341,Jucilei,br BRA,LT,São Paulo,30,1988,4,4,219,2.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,01,1,24,3,000,000,000,000,000,000,005,005,000,005,Partidas,f151e9b8
342,Igor Julião,br BRA,ZG,Fluminense,24,1994,15,8,796,8.8,0,0,0,0,0,0,3,0,0.3,0.3,1.1,14,29,27,68,000,000,000,000,000,004,012,016,004,016,Partidas,103349a9
343,Julinho,br BRA,LTZG,Avaí,32,1986,9,6,524,5.8,0,0,0,0,0,0,2,0,0.5,0.5,0.5,10,13,37,15,000,000,000,000,000,008,009,017,008,017,Partidas,49831d40
344,Juninho,br BRA,ZG,Bahia,23,1995,27,27,2.430,27.0,1,0,1,1,0,0,1,0,1.7,1.7,0.1,19,15,68,6,004,000,004,004,004,006,000,007,006,007,Partidas,72c01cfb
345,Juninho,br BRA,LT,Fortaleza,32,1986,32,30,2.714,30.2,3,6,9,1,2,2,5,0,3.2,1.7,5.4,71,21,181,39,010,020,030,003,023,011,018,029,005,023,Partidas,2cc16e46
346,Gerson Júnior,br BRA,ATLT,CSA,19,1999,2,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,2,0,1,000,000,000,000,000,000,016,016,000,016,Partidas,fbd97def
347,Marcos Júnior,br BRA,LT,Vasco da Gama,23,1995,27,18,1.693,18.8,3,0,3,3,0,0,5,0,3.1,3.1,1.8,48,49,122,85,016,000,016,016,016,016,009,026,016,026,Partidas,f27b5851
348,Renê Júnior,br BRA,LT,Corinthians,29,1989,1,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,522ebf95
349,Walter Kannemann,ar ARG,ZG,Grêmio,27,1991,17,17,1.530,17.0,1,0,1,1,0,0,8,0,1.0,1.0,0.0,10,5,45,2,006,000,006,006,006,006,000,006,006,006,Partidas,5b37f2f8
350,Kanu,br BRA,ZG,Botafogo (RJ),21,1997,3,0,136,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,01,0,2,0,000,000,000,000,000,004,002,006,004,006,Partidas,fefa9b9a
351,Renato Kayser,br BRA,ATLT,Chapecoense,22,1996,14,3,401,4.5,1,2,3,1,0,0,0,0,1.4,1.4,0.5,19,18,13,38,022,045,067,022,067,031,012,043,031,043,Partidas,c7495dda
352,Kelvin,br BRA,ZG,Fluminense,25,1993,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,1,000,000,000,000,000,000,000,000,000,000,Partidas,1845f7da
353,Pedro Ken,br BRA,LT,Ceará,31,1987,16,7,781,8.7,0,0,0,0,0,0,3,0,0.4,0.4,0.1,05,9,22,19,000,000,000,000,000,005,001,006,005,006,Partidas,c46a9b8b
354,Kevin,br BRA,ZG,Goiás,21,1997,4,3,249,2.8,0,0,0,0,0,0,2,0,0.0,0.0,0.1,01,3,16,7,000,000,000,000,000,001,004,004,001,004,Partidas,1f07666f
355,Khellven,br BRA,ZG,Atl Paranaense,17,2001,5,4,406,4.5,0,0,0,0,0,0,1,0,0.1,0.1,0.5,06,6,15,28,000,000,000,000,000,002,011,013,002,013,Partidas,cf18ab1b
356,Kieza,br BRA,AT,Fortaleza,32,1986,24,10,1.172,13.0,1,0,1,1,0,0,2,0,4.0,4.0,0.6,46,18,22,52,008,000,008,008,008,031,004,035,031,035,Partidas,7c950b48
357,Willian Klaus,br BRA,ZG,Internacional,25,1994,10,6,745,8.3,0,0,0,0,0,0,1,0,0.6,0.6,0.0,06,0,19,0,000,000,000,000,000,008,000,008,008,008,Partidas,ddc86898
358,Eduardo Kunde,br BRA,ZG,Avaí,21,1997,12,12,1.015,11.3,0,0,0,0,0,0,2,1,0.1,0.1,0.0,01,12,40,2,000,000,000,000,000,001,000,001,001,001,Partidas,c0652a18
359,Victor Leandro Bagy,br BRA,G,Atlético Mineiro,36,1983,10,10,900,10.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,cfc1d935
360,Léo,br BRA,ZG,Cruzeiro,31,1988,18,18,1.620,18.0,0,0,0,0,0,0,1,0,0.3,0.3,0.2,05,3,52,1,000,000,000,000,000,002,001,003,002,003,Partidas,79217d1f
361,Léo,br BRA,G,Atl Paranaense,28,1990,7,7,630,7.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,5404291d
362,Lima,br BRA,ATLT,Ceará,22,1996,15,14,1.063,11.8,1,1,2,1,0,0,4,1,1.6,1.6,1.1,27,32,53,72,008,008,017,008,017,014,009,023,014,023,Partidas,d215c7de
363,Erik Lima,br BRA,LTAT,Botafogo (RJ),24,1994,10,10,822,9.1,1,1,2,1,0,0,2,0,1.7,1.7,0.4,22,18,8,48,011,011,022,011,022,019,005,024,019,024,Partidas,d038510e
364,Gabriel Lima,br BRA,LTAT,Avaí,22,1996,6,0,197,2.2,0,0,0,0,0,0,0,0,0.4,0.4,0.6,09,2,7,11,000,000,000,000,000,017,025,042,017,042,Partidas,e872d763
365,Lucas Lima,br BRA,LT,Palmeiras,28,1990,23,12,1.175,13.1,1,4,5,1,0,0,5,1,1.2,1.2,2.2,33,25,94,79,008,031,038,008,038,009,017,026,009,026,Partidas,49d03337
366,Lincoln,br BRA,ATLT,Flamengo,18,2000,11,4,395,4.4,3,2,5,3,0,0,1,0,3.8,3.7,1.1,49,10,8,33,068,046,114,068,114,087,025,113,086,111,Partidas,1bd69420
367,Rodrigo Lindoso,br BRA,LT,Internacional,29,1989,27,27,2.372,26.4,4,2,6,4,0,0,5,0,3.8,3.8,1.4,52,29,157,18,015,008,023,015,023,014,005,020,014,020,Partidas,7b013540
368,Liziero,br BRA,LT,São Paulo,20,1998,21,16,1.189,13.2,0,1,1,0,0,0,2,0,0.7,0.7,1.4,20,27,79,49,000,008,008,000,008,005,010,015,005,015,Partidas,318ecb8c
369,Vini Locatelli,br BRA,LTAT,Chapecoense,20,1998,12,4,443,4.9,1,1,2,1,0,0,0,0,1.4,1.4,1.0,24,10,27,19,020,020,041,020,041,029,020,049,029,049,Partidas,9e1bc1fe
