Class.,Jogador,Nação,Pos.,Equipe,Idade,Nascimento,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,Partidas,-9999
512,Osvaldo,br BRA,LT,Fluminense,28,1987,11,5,464,5.2,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,deb6b945
513,Oswaldo,br BRA,ZG,Sport Recife,23,1992,2,1,97,1.1,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,512fc95e
514,Otávio,br BRA,LT,Atl Paranaense,21,1994,35,35,3.128,34.8,1,0,1,1,0,0,4,0,,,,003,000,003,003,003,Partidas,243f4a0b
515,Rómulo Otero,ve VEN,LT,Atlético Mineiro,23,1992,13,8,802,8.9,2,3,5,2,0,0,5,0,,,,022,034,056,022,056,Partidas,96fdc3c0
516,Pablo,br BRA,LTZG,América (MG),26,1989,16,14,1.267,14.1,0,0,0,0,0,0,4,1,,,,000,000,000,000,000,Partidas,e806a6cc
517,Pablo,br BRA,LTAT,Atl Paranaense,23,1992,33,30,2.624,29.2,9,0,9,9,0,0,5,0,,,,031,000,031,031,031,Partidas,1ad394c5
518,Henrique Pacheco Lima,br BRA,LT,Cruzeiro,30,1985,31,31,2.665,29.6,4,0,4,4,0,0,6,0,,,,014,000,014,014,014,Partidas,a4796c59
519,Pachu,br BRA,AT,Botafogo (RJ),19,1996,1,0,13,0.1,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,7278aff3
520,Tiago Pagnussat,br BRA,ZG,Atlético Mineiro,25,1990,5,5,450,5.0,1,0,1,1,0,0,0,0,,,,020,000,020,020,020,Partidas,63fee4e5
521,Giovanni Palmieri,br BRA,ZG,Fluminense,26,1989,14,11,1.006,11.2,0,0,0,0,0,0,4,0,,,,000,000,000,000,000,Partidas,296e5c63
522,Pará,br BRA,ZG,Figueirense,20,1995,9,8,721,8.0,0,0,0,0,0,0,2,0,,,,000,000,000,000,000,Partidas,00f319ae
523,Pará,br BRA,ZG,Flamengo,29,1986,27,25,2.275,25.3,0,6,6,0,0,0,3,0,,,,000,024,024,000,024,Partidas,64f3f8ee
524,Nino Paraíba,br BRA,ZG,Ponte Preta,30,1986,27,23,2.180,24.2,0,3,3,0,0,0,2,0,,,,000,012,012,000,012,Partidas,403ef062
525,Guilherme Parede,br BRA,ATLT,Coritiba,20,1995,2,0,43,0.5,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,2da1c94c
526,Glauco Passos,br BRA,G,América (MG),20,1995,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,9d8c76b9
527,Alan Patrick,br BRA,LT,Flamengo,24,1991,28,18,1.664,18.5,4,4,8,2,2,3,2,0,,,,022,022,043,011,032,Partidas,00672021
528,Giuliano de Paula,br BRA,LT,Grêmio,25,1990,15,15,1.305,14.5,4,2,6,4,0,0,0,0,,,,028,014,041,028,041,Partidas,ab1b205d
529,Paulão,br BRA,ZG,Internacional,29,1986,31,31,2.688,29.9,0,0,0,0,0,1,11,0,,,,000,000,000,000,000,Partidas,20587790
530,Paulinho,br BRA,LT,Santos,27,1988,11,5,543,6.0,2,0,2,2,0,0,2,0,,,,033,000,033,033,033,Partidas,e991f820
531,Wellington Paulista,br BRA,ATLT,Ponte Preta,31,1984,20,7,906,10.1,2,3,5,2,0,0,3,0,,,,020,030,050,020,050,Partidas,f2eece5b
532,João Paulo,br BRA,LT,Coritiba,30,1985,29,29,2.490,27.7,1,0,1,1,0,0,10,1,,,,004,000,004,004,004,Partidas,888a1498
533,João Paulo Mior,br BRA,LT,Santa Cruz,24,1991,34,33,2.949,32.8,2,3,5,2,0,0,5,0,,,,006,009,015,006,015,Partidas,b96aa1d6
534,Pedrinho,br BRA,LT,Figueirense,19,1996,2,0,37,0.4,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,00501c7f
535,Pedro,br BRA,AT,Fluminense,18,1997,3,0,64,0.7,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,1ab6fad3
536,João Pedro Heinen,br BRA,LT,Atl Paranaense,19,1997,9,0,165,1.8,0,1,1,0,0,0,0,0,,,,000,055,055,000,055,Partidas,099af7ab
537,João Pedro,br BRA,ZG,Palmeiras,19,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,31d1ed52
538,Marquinhos Pedroso,br BRA,ZG,Figueirense,22,1993,29,29,2.534,28.2,0,2,2,0,0,0,8,2,,,,000,007,007,000,007,Partidas,ae0779f6
539,Gabriel Pereira,br BRA,LT,Vitória,20,1995,1,1,45,0.5,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,81bd7e4f
540,Egídio Pereira Júnior,br BRA,ZG,Palmeiras,29,1986,14,13,1.079,12.0,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,6c5b3d31
541,Leandro Pereira,br BRA,AT,Palmeiras,24,1991,10,5,520,5.8,2,0,2,2,0,0,1,0,,,,035,000,035,035,035,Partidas,0e1a4b88
542,Luan Peres Petroni,br BRA,ZG,Santa Cruz,21,1994,14,13,1.179,13.1,0,0,0,0,0,0,5,1,,,,000,000,000,000,000,Partidas,a5549ec1
543,Pierre,br BRA,LT,Fluminense,34,1982,19,18,1.377,15.3,0,0,0,0,0,0,9,0,,,,000,000,000,000,000,Partidas,1273cd9a
544,Rodrigo Pimpão,br BRA,LTAT,Botafogo (RJ),28,1987,23,11,1.209,13.4,3,1,4,3,0,0,3,0,,,,022,007,030,022,030,Partidas,16b6b009
545,Danilo Pires,br BRA,LTZG,Santa Cruz,23,1992,10,4,405,4.5,0,0,0,0,0,0,2,0,,,,000,000,000,000,000,Partidas,57da9bd0
546,Rafael Pires,br BRA,G,Cruzeiro,26,1989,17,17,1.530,17.0,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,539f6761
547,Matías Pisano,ar ARG,LTAT,Cruzeiro,24,1991,4,3,184,2.0,1,0,1,1,0,0,1,0,,,,049,000,049,049,049,Partidas,8bb3df10
548,Matías Pisano,ar ARG,LT,Santa Cruz,24,1991,11,8,575,6.4,1,0,1,1,0,0,2,0,,,,016,000,016,016,016,Partidas,8bb3df10
549,William Pottker,br BRA,ATLT,Ponte Preta,22,1993,31,19,1.914,21.3,14,2,16,11,3,3,5,1,,,,066,009,075,052,061,Partidas,214a16c5
550,Fernando Prass,br BRA,G,Palmeiras,37,1978,16,15,1.351,15.0,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,eca3ee55
551,Lucas Pratto,ar ARG,AT,Atlético Mineiro,27,1988,18,10,1.103,12.3,5,1,6,5,0,0,1,0,,,,041,008,049,041,049,Partidas,d6f9652b
552,Léo Príncipe,br BRA,ZG,Corinthians,19,1996,6,5,434,4.8,1,0,1,1,0,0,2,1,,,,021,000,021,021,021,Partidas,c174b303
553,Guilherme Queiróz,br BRA,LT,Figueirense,25,1990,10,2,264,2.9,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,a4ea7db1
554,Rafaelson,br BRA,AT,Vitória,18,1997,1,0,16,0.2,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,c2c53dde
555,Rafinha,br BRA,LT,Cruzeiro,32,1983,16,7,846,9.4,2,1,3,2,0,0,2,0,,,,021,011,032,021,032,Partidas,26a45c50
556,Rodrigo Ramallo,bo BOL,AT,Vitória,25,1990,4,2,221,2.5,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,c8f9a488
557,Bruno Ramires,br BRA,LTZG,Cruzeiro,21,1994,16,13,1.195,13.3,0,0,0,0,0,0,3,0,,,,000,000,000,000,000,Partidas,6ca3ad8f
558,Victor Ramos Ferreira,br BRA,ZG,Vitória,26,1989,25,25,2.242,24.9,1,2,3,1,0,0,11,1,,,,004,008,012,004,012,Partidas,69d0e9dc
559,Bruno Rangel,br BRA,AT,Chapecoense,34,1981,31,19,1.883,20.9,10,0,10,3,7,7,3,0,,,,048,000,048,014,014,Partidas,d97dab8d
560,Victor Rangel,br BRA,AT,América (MG),25,1990,13,7,638,7.1,2,1,3,2,0,0,1,0,,,,028,014,042,028,042,Partidas,21421e03
561,Raphinha,br BRA,ZG,Internacional,22,1993,2,1,157,1.7,0,0,0,0,0,0,2,0,,,,000,000,000,000,000,Partidas,5c69ad2f
562,Ravanelli,br BRA,LT,Ponte Preta,18,1997,14,7,693,7.7,1,2,3,1,0,0,2,0,,,,013,026,039,013,039,Partidas,344f35ef
563,Tiago Real,br BRA,LT,Vitória,27,1989,24,11,1.100,12.2,0,0,0,0,0,0,2,0,,,,000,000,000,000,000,Partidas,5753be61
564,Reinaldo,br BRA,ZG,Ponte Preta,26,1989,32,32,2.880,32.0,2,5,7,2,0,0,8,0,,,,006,016,022,006,022,Partidas,ab3edc87
565,Matheus Reis,br BRA,ZG,São Paulo,20,1995,15,14,1.150,12.8,0,1,1,0,0,0,1,1,,,,000,008,008,000,008,Partidas,ae1159bf
566,Wallace Reis,br BRA,ZG,Grêmio,28,1987,18,17,1.464,16.3,0,0,0,0,0,0,3,0,,,,000,000,000,000,000,Partidas,c70d7c86
567,Renan,br BRA,LT,Atl Paranaense,20,1995,3,1,136,1.5,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,4f70c7c9
568,Diego Renan,br BRA,ZG,Vitória,26,1990,33,33,2.907,32.3,4,8,12,1,3,4,8,1,,,,012,025,037,003,028,Partidas,133ffee8
569,Renatinho,br BRA,LT,Santa Cruz,24,1991,3,1,98,1.1,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,6cbf0968
570,Renato,br BRA,LT,Figueirense,24,1992,14,7,668,7.4,0,0,0,0,0,0,2,0,,,,000,000,000,000,000,Partidas,68520bc3
571,Renato,br BRA,LT,Santos,36,1979,38,38,3.361,37.3,2,3,5,2,0,0,2,0,,,,005,008,013,005,013,Partidas,dc4d83fe
572,Renê,br BRA,ZG,Sport Recife,23,1992,23,22,1.940,21.6,0,2,2,0,0,0,3,0,,,,000,009,009,000,009,Partidas,d000ffc7
573,Réver,br BRA,ZG,Flamengo,31,1985,29,29,2.610,29.0,2,0,2,2,0,0,3,0,,,,007,000,007,007,007,Partidas,1938fd6a
574,Rhayner,br BRA,LT,Ponte Preta,25,1990,23,18,1.503,16.7,2,5,7,2,0,0,2,0,,,,012,030,042,012,042,Partidas,4fcd3c43
575,Duvier Riascos,co COL,AT,Cruzeiro,29,1986,11,6,558,6.2,1,1,2,1,0,0,3,0,,,,016,016,032,016,032,Partidas,4e42d741
576,Ribamar,br BRA,ATLT,Botafogo (RJ),18,1997,12,9,731,8.1,1,0,1,1,0,0,1,0,,,,012,000,012,012,012,Partidas,2d1494d9
577,Fernando Gabriel Vougado Ribeiro,br BRA,LT,Santa Cruz,27,1988,9,5,368,4.1,1,0,1,1,0,0,1,0,,,,024,000,024,024,024,Partidas,3f26762b
578,Moisés Ribeiro,br BRA,LT,Chapecoense,24,1991,4,2,107,1.2,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,9f29dbd3
579,Renan Ribeiro,br BRA,G,São Paulo,25,1990,2,2,134,1.5,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,22db7a5e
580,Luis Ricardo,br BRA,ZG,Botafogo (RJ),32,1984,20,20,1.791,19.9,0,6,6,0,0,0,1,0,,,,000,030,030,000,030,Partidas,955855cb
581,João Ricardo Riedi,br BRA,G,América (MG),27,1988,35,35,3.150,35.0,0,0,0,0,0,0,2,0,,,,000,000,000,000,000,Partidas,4729d71a
582,Zé Ricardo,br BRA,LT,América (MG),19,1996,1,0,4,0.0,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,352f938e
583,Richarlison,br BRA,ATLT,Fluminense,18,1997,28,18,1.505,16.7,4,1,5,3,1,2,2,0,,,,024,006,030,018,024,Partidas,fa031b34
584,Rildo,br BRA,ATLT,Corinthians,26,1989,7,0,139,1.5,1,0,1,1,0,0,0,0,,,,065,000,065,065,065,Partidas,9348b02f
585,Francisco Rithely,br BRA,LT,Sport Recife,25,1991,33,33,2.904,32.3,2,1,3,2,0,0,2,1,,,,006,003,009,006,009,Partidas,4faa8cf0
586,Paulo Roberto,br BRA,LT,Sport Recife,28,1987,14,12,1.003,11.1,0,0,0,0,0,0,4,0,,,,000,000,000,000,000,Partidas,0a3ba5d6
587,Zé Roberto,br BRA,ZG,Palmeiras,41,1974,27,25,2.235,24.8,1,2,3,1,0,0,3,0,,,,004,008,012,004,012,Partidas,c332aacf
588,Zé Roberto,br BRA,LT,Ponte Preta,22,1993,5,1,151,1.7,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,810033a1
589,Robinho,br BRA,LT,Cruzeiro,28,1987,24,21,1.773,19.7,4,6,10,4,0,0,3,0,,,,020,030,051,020,051,Partidas,8f8809b9
590,Robinho,br BRA,LTAT,Atlético Mineiro,32,1984,30,26,2.127,23.6,12,8,20,8,4,4,2,0,,,,051,034,085,034,068,Partidas,f034613c
591,Robson,br BRA,LT,São Paulo,24,1991,7,3,289,3.2,0,1,1,0,0,0,1,0,,,,000,031,031,000,031,Partidas,e29eff7a
592,Marcos Rocha,br BRA,ZG,Atlético Mineiro,27,1988,15,14,1.109,12.3,0,3,3,0,0,0,3,1,,,,000,024,024,000,024,Partidas,fdd2f275
593,Pedro Rocha Neves,br BRA,LT,Grêmio,21,1994,22,15,1.255,13.9,3,2,5,3,0,0,1,0,,,,022,014,036,022,036,Partidas,b33e0095
594,Rodinei,br BRA,ZG,Flamengo,24,1992,13,13,1.151,12.8,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,7696cc85
595,Rodrigão,br BRA,ATLT,Santos,22,1993,15,9,767,8.5,3,2,5,3,0,0,0,0,,,,035,023,059,035,059,Partidas,e81f5251
596,Rodrigo,br BRA,LT,Palmeiras,21,1994,1,0,20,0.2,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,563916fb
597,Bruno Rodrigo,br BRA,ZG,Cruzeiro,30,1985,30,29,2.637,29.3,1,0,1,1,0,0,5,0,,,,003,000,003,003,003,Partidas,bba111fe
598,Thiago Rodrigues,br BRA,G,Figueirense,27,1988,9,8,766,8.5,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,229032df
599,Roger,br BRA,AT,Ponte Preta,31,1985,26,19,1.629,18.1,8,5,13,8,0,0,6,0,,,,044,028,072,044,072,Partidas,d571f664
600,Rogério,br BRA,ATLT,São Paulo,25,1990,5,0,72,0.8,1,0,1,1,0,0,0,0,,,,125,000,125,125,125,Partidas,d8131ea0
601,Rogério,br BRA,LTAT,Sport Recife,25,1990,26,22,1.861,20.7,8,2,10,8,0,0,3,0,,,,039,010,048,039,048,Partidas,d8131ea0
602,Maxi Rolón,ar ARG,ATLT,Santos,21,1995,2,0,28,0.3,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,ff730f1d
603,Romércio,br BRA,ZG,Coritiba,18,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,cde7b7e1
604,Ángel Romero,py PAR,LTAT,Corinthians,23,1992,27,23,1.976,22.0,5,6,11,5,0,0,4,0,,,,023,027,050,023,050,Partidas,36edfb9b
605,Lucas Romero,ar ARG,LTZG,Cruzeiro,21,1994,24,21,1.879,20.9,0,1,1,0,0,0,8,2,,,,000,005,005,000,005,Partidas,d89e48b8
606,Matheus Rossetto,br BRA,LT,Atl Paranaense,19,1996,15,9,853,9.5,2,0,2,2,0,0,0,0,,,,021,000,021,021,021,Partidas,daf8c775
607,Vitor Ruas,br BRA,AT,América (MG),19,1996,1,0,47,0.5,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,dce9faa2
608,Júlio Rusch,br BRA,LT,Coritiba,18,1997,1,1,45,0.5,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,26de3eb4
609,Alan Ruschel,br BRA,LTZG,Chapecoense,26,1989,5,3,258,2.9,0,1,1,0,0,0,0,0,,,,000,035,035,000,035,Partidas,09aeb402
610,Ruy,br BRA,LT,Coritiba,27,1989,12,10,815,9.1,1,3,4,1,0,0,2,0,,,,011,033,044,011,044,Partidas,5c0d029b
611,Matheus Sales,br BRA,LT,Palmeiras,20,1995,11,6,633,7.0,0,0,0,0,0,0,3,0,,,,000,000,000,000,000,Partidas,c3c175c4
612,Iago Sampaio Silva,br BRA,ZG,Grêmio,20,1995,7,7,630,7.0,0,1,1,0,0,0,1,0,,,,000,014,014,000,014,Partidas,628d5d50
613,Samuel,br BRA,LTAT,Fluminense,24,1991,9,4,430,4.8,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,2a17da66
614,Juan Sánchez Miño,ar ARG,ZG,Cruzeiro,26,1990,4,4,360,4.0,0,1,1,0,0,0,1,0,,,,000,025,025,000,025,Partidas,3ae7e4ea
615,Ty Sandows,za RSA,AT,Grêmio,20,1995,4,0,105,1.2,0,1,1,0,0,0,0,0,,,,000,086,086,000,086,Partidas,7ed5334a
616,Cléber Santana,br BRA,LT,Chapecoense,34,1981,36,35,3.058,34.0,0,5,5,0,0,0,5,0,,,,000,015,015,000,015,Partidas,bed73c6e
617,Santos,br BRA,G,Atl Paranaense,25,1990,8,8,720,8.0,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,b8d0b69c
618,Alan Santos,br BRA,LT,Coritiba,24,1991,14,12,929,10.3,1,0,1,1,0,0,4,0,,,,010,000,010,010,010,Partidas,d0ed76e6
619,Cícero Santos,br BRA,LT,Fluminense,31,1984,35,35,3.140,34.9,9,2,11,8,1,2,9,0,,,,026,006,032,023,029,Partidas,823574bd
620,Douglas Santos,br BRA,ZG,Atlético Mineiro,21,1994,10,9,855,9.5,0,2,2,0,0,0,1,0,,,,000,021,021,000,021,Partidas,c50e5bba
621,Emerson Santos,br BRA,ZG,Botafogo (RJ),20,1995,30,28,2.537,28.2,0,1,1,0,0,0,5,0,,,,000,004,004,000,004,Partidas,c3f98d3c
622,Éverton Santos,br BRA,LTAT,Figueirense,29,1986,14,4,565,6.3,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,d64642d9
623,Fábio Santos,br BRA,ZG,Atlético Mineiro,30,1985,20,19,1.720,19.1,0,4,4,0,0,0,2,0,,,,000,021,021,000,021,Partidas,d0d786fd
624,Giovanni Santos,br BRA,G,Atlético Mineiro,28,1987,3,3,270,3.0,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,e6b6f136
625,Léo Santos,br BRA,ZG,Corinthians,17,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,fa5f51c8
626,Luis Eduardo Marques dos Santos,br BRA,LT,Figueirense,18,1997,2,2,173,1.9,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,5c5a0d4d
627,Marcelo Santos,br BRA,LT,Vitória,21,1994,22,18,1.573,17.5,3,0,3,3,0,0,8,1,,,,017,000,017,017,017,Partidas,d67fb83e
628,Thiago Santos,br BRA,AT,Flamengo,20,1995,4,0,52,0.6,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,92cec0d6
629,Yan Santos,br BRA,ATLT,Vitória,17,1998,1,0,5,0.1,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,d44efa12
630,Eduardo Sasha,br BRA,LTAT,Internacional,23,1992,31,25,2.223,24.7,5,0,5,5,0,0,4,0,,,,020,000,020,020,020,Partidas,b938b871
631,Sassá,br BRA,AT,Botafogo (RJ),22,1994,26,13,1.302,14.5,12,0,12,8,4,4,5,0,,,,083,000,083,055,055,Partidas,445f7fc6
632,Yan Sasse,br BRA,LT,Coritiba,18,1997,9,5,458,5.1,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,6e477df1
633,Bruno Sávio,br BRA,LT,América (MG),21,1994,13,1,303,3.4,1,0,1,1,0,0,2,0,,,,030,000,030,030,030,Partidas,b7dbcb69
634,Christian Savio,br BRA,ZGLT,América (MG),20,1995,8,5,506,5.6,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,07902d3c
635,Gustavo Scarpa,br BRA,LT,Fluminense,22,1994,34,34,2.994,33.3,8,10,18,8,0,1,3,0,,,,024,030,054,024,054,Partidas,2964fd20
636,Jocinei Schad,br BRA,LT,Figueirense,25,1990,10,7,587,6.5,0,1,1,0,0,0,1,0,,,,000,015,015,000,015,Partidas,bd2455ed
637,Guilherme Schettine,br BRA,AT,Atl Paranaense,20,1995,2,0,58,0.6,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,6b074beb
638,João Schmidt,br BRA,LT,São Paulo,22,1993,22,18,1.710,19.0,1,2,3,1,0,0,3,0,,,,005,011,016,005,016,Partidas,3630db1a
639,Serginho,br BRA,LT,Vitória,20,1995,16,4,512,5.7,1,0,1,1,0,0,0,0,,,,018,000,018,018,018,Partidas,b51396fe
640,Serginho,br BRA,AT,Santos,20,1995,5,1,145,1.6,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,b51396fe
641,Serginho,br BRA,LT,Sport Recife,29,1986,17,15,1.254,13.9,1,0,1,1,0,0,6,0,,,,007,000,007,007,007,Partidas,e040aecf
642,Mario Sérgio,br BRA,ZG,Santa Cruz,24,1992,3,0,123,1.4,0,0,0,0,0,0,2,0,,,,000,000,000,000,000,Partidas,82ef5099
643,Emerson Sheik,qa QAT,LT,Flamengo,37,1978,10,2,336,3.7,0,1,1,0,0,0,3,0,,,,000,027,027,000,027,Partidas,f22c0b3b
644,Sidão,br BRA,G,Botafogo (RJ),33,1982,32,32,2.880,32.0,0,0,0,0,0,0,2,0,,,,000,000,000,000,000,Partidas,f554f2f0
645,Sidcley,br BRA,ZG,Atl Paranaense,22,1993,26,22,1.981,22.0,0,1,1,0,0,0,3,0,,,,000,005,005,000,005,Partidas,a5e96539
646,Alex Silva,br BRA,ZG,Atlético Mineiro,21,1994,1,0,29,0.3,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,a94b7cf5
647,Bruno Silva,br BRA,LT,Botafogo (RJ),29,1986,31,31,2.697,30.0,4,2,6,4,0,0,14,0,,,,013,007,020,013,020,Partidas,6efbf91e
648,Evandro da Silva,br BRA,LT,Coritiba,19,1997,11,1,340,3.8,0,2,2,0,0,0,1,0,,,,000,053,053,000,053,Partidas,c5afeca4
649,Bryan Silva Garcia,br BRA,ZG,Cruzeiro,23,1992,15,15,1.235,13.7,0,1,1,0,0,0,3,1,,,,000,007,007,000,007,Partidas,b776ab8e
650,Leonardo Silva,br BRA,ZG,Atlético Mineiro,36,1979,24,24,2.160,24.0,1,0,1,1,0,0,4,0,,,,004,000,004,004,004,Partidas,5cabc265
651,Maicon Silva,br BRA,ZG,Vitória,27,1988,4,2,210,2.3,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,2f2786ca
652,Rafael Silva,br BRA,LT,Cruzeiro,25,1990,2,1,62,0.7,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,c8a32cca
653,Rafael Silva,br BRA,LTAT,Figueirense,25,1990,15,7,650,7.2,1,0,1,1,0,0,3,0,,,,014,000,014,014,014,Partidas,c8a32cca
654,Wellington Silva,br BRA,LT,Fluminense,23,1993,20,19,1.618,18.0,2,3,5,1,1,1,6,0,,,,011,017,028,006,022,Partidas,5c60f49c
655,Wellington Silva,br BRA,ZG,Fluminense,27,1988,32,32,2.758,30.6,1,2,3,1,0,0,8,0,,,,003,007,010,003,010,Partidas,71d3a056
656,Vinicius Silvestre,br BRA,G,Palmeiras,21,1994,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,1944518a
657,Jailson Siqueira,br BRA,LT,Grêmio,20,1995,29,22,2.092,23.2,2,1,3,2,0,0,4,0,,,,009,004,013,009,013,Partidas,b4819112
658,Everton Soares,br BRA,LTAT,Grêmio,19,1996,27,19,1.745,19.4,3,2,5,3,0,0,2,0,,,,015,010,026,015,026,Partidas,b1cbc666
659,Rafael Sóbis,br BRA,LTAT,Cruzeiro,30,1985,22,21,1.673,18.6,4,1,5,4,0,0,6,0,,,,022,005,027,022,027,Partidas,aed1e36b
660,Diego Souza,br BRA,LT,Sport Recife,30,1985,34,34,2.903,32.3,14,5,19,12,2,3,7,1,,,,043,016,059,037,053,Partidas,273a2635
661,Maicon Souza,br BRA,LT,Grêmio,30,1985,21,20,1.739,19.3,0,1,1,0,0,0,7,0,,,,000,005,005,000,005,Partidas,e0142382
662,Odair Souza,br BRA,LT,Chapecoense,33,1982,1,0,10,0.1,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,a475bcf3
663,Vander Luiz Silva Souza,br BRA,LTAT,Vitória,25,1990,26,10,1.178,13.1,3,1,4,3,0,0,9,1,,,,023,008,031,023,031,Partidas,83b0dec7
664,Everaldo Stum,br BRA,LT,Santa Cruz,24,1991,3,1,99,1.1,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,0ac3d7d8
665,Suéliton,br BRA,ZG,América (MG),24,1991,15,14,1.281,14.2,0,1,1,0,0,0,3,0,,,,000,007,007,000,007,Partidas,2f79c9be
666,Vinicius Tanque,br BRA,AT,Botafogo (RJ),20,1995,12,3,335,3.7,0,1,1,0,0,0,2,0,,,,000,027,027,000,027,Partidas,3751dbf1
667,Tchê Tchê,br BRA,LTZG,Palmeiras,23,1992,37,37,3.264,36.3,2,3,5,2,0,0,4,0,,,,006,008,014,006,014,Partidas,5f2caf8f
668,Eduardo Teixeira,br BRA,LT,América (MG),22,1993,6,5,342,3.8,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,bf063601
669,Bruno Teles,br BRA,ZG,América (MG),29,1986,7,6,510,5.7,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,add7c495
670,Thiego,br BRA,ZG,Chapecoense,29,1986,33,33,2.958,32.9,5,1,6,5,0,0,8,2,,,,015,003,018,015,018,Partidas,5e678823
671,Rafael Thyere,br BRA,ZG,Grêmio,22,1993,9,8,708,7.9,0,0,0,0,0,0,2,0,,,,000,000,000,000,000,Partidas,e2a29d9d
672,Tiaguinho,br BRA,LT,Chapecoense,21,1994,16,13,1.091,12.1,4,3,7,4,0,0,0,0,,,,033,025,058,033,058,Partidas,1ea48d15
673,Léo Tilica,br BRA,ATLT,Grêmio,20,1995,3,0,62,0.7,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,1c2bcd37
674,Henrique Trevisan,br BRA,ZG,Figueirense,19,1997,1,1,60,0.7,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,33c1b05d
675,Uendel,br BRA,ZG,Corinthians,27,1988,33,33,2.816,31.3,2,3,5,2,0,0,2,0,,,,006,010,016,006,016,Partidas,0bd9e045
676,Uilson,br BRA,G,Atlético Mineiro,21,1994,2,2,180,2.0,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,d6190b1c
677,Júnior Urso,br BRA,LT,Atlético Mineiro,26,1989,23,20,1.794,19.9,4,0,4,4,0,0,3,0,,,,020,000,020,020,020,Partidas,b40424f1
678,Vagner,br BRA,G,Palmeiras,26,1989,3,3,270,3.0,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,46d9fc24
679,Valdívia,br BRA,LT,Internacional,21,1994,27,15,1.339,14.9,4,1,5,4,0,1,0,0,,,,027,007,034,027,034,Partidas,e12be458
